OBJECTID,id,parent,name,type,address,POINT_X,POINT_Y,typecode,pcode,pname,citycode,cityname,adcode,adname,tel
1,B001576FSA,[],向阳社区卫生服务站,医疗保健服务;医疗保健服务场所;医疗保健服务场所,展阳路与泗泾路交叉口西南150米,13484885.89,3672170.245,090000,310000,上海市,21,上海市,310114,嘉定区,
2,B0FFLB08BV,[],嘉定区双拥疗养院,体育休闲服务;度假疗养场所;疗养院,鸵鸟路,13485161.52,3672973.477,080402,310000,上海市,21,上海市,310114,嘉定区,
3,B00155IJYY,[],红梅社区卫生服务站,医疗保健服务;综合医院;卫生院,安亭镇昌吉路231弄-2号,13487408.17,3671097.656,090102,310000,上海市,21,上海市,310114,嘉定区,
4,B0H6MNDLY4,[],上海瑞宇口腔门诊,医疗保健服务;医疗保健服务场所;医疗保健服务场所,新源路与昌吉路交叉路口往西北约150米(安亭新苑),13486969.57,3671315.345,090000,310000,上海市,21,上海市,310114,嘉定区,
5,B0FFJYESLH,[],瑞伢美口腔连锁(瑞亭门诊部),医疗保健服务;医疗保健服务场所;医疗保健服务场所,新源路576号安亭新苑底商,13486983.59,3671271.833,090000,310000,上海市,21,上海市,310114,嘉定区,
6,B0G3UPYHMS,[],今辉手足修复护理中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,安亭镇昌吉路243号,13487280.82,3671140.776,090000,310000,上海市,21,上海市,310114,嘉定区,
7,B00156STTK,[],珍奥(新源路店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,新源路685弄5号附近,13486802.59,3671498.774,090000,310000,上海市,21,上海市,310114,嘉定区,
8,B0FFMB5ZA2,[],安亭镇病媒生物防制服务站,医疗保健服务;疾病预防机构;疾病预防,阜康西路200号附近,13487353.84,3671588.927,090500,310000,上海市,21,上海市,310114,嘉定区,
9,B0FFLEO54B,[],福元堂古法经疗,医疗保健服务;医疗保健服务场所;医疗保健服务场所,新源路693-2号2层,13486809.83,3671582.152,090000,310000,上海市,21,上海市,310114,嘉定区,
10,B0FFM1PIL9,[],梵诺姿皮肤养生健康管理中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,新源路685弄4号,13486732.35,3671470.765,090000,310000,上海市,21,上海市,310114,嘉定区,
11,B0FFHNTLFY,[],老艾堂(上海安亭店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,安亭镇阜康西路245号,13487081.89,3671537.858,090000,310000,上海市,21,上海市,310114,嘉定区,
12,B0FFM7HTJ2,[],博士园养发馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],13487305.64,3670722.343,090000,310000,上海市,21,上海市,310114,嘉定区,
13,B0FFGODY87,[],扬州一刀(昌吉路),医疗保健服务;医疗保健服务场所;医疗保健服务场所,昌吉路231弄2幢,13487458.71,3671124.622,090000,310000,上海市,21,上海市,310114,嘉定区,
14,B0FFG9523M,[],安亭镇社区卫生服务中心邢永娟工作室,医疗保健服务;综合医院;卫生院,昌吉路227号甲2附近,13487411.95,3671097.395,090102,310000,上海市,21,上海市,310114,嘉定区,
15,B0FFI7P21T,B00155IR78,上海嘉正口腔门诊部,医疗保健服务;医疗保健服务场所;医疗保健服务场所,安亭镇墨玉路29号1幢2层,13487925.69,3670359.678,090000,310000,上海市,21,上海市,310114,嘉定区,
16,B0G3MUZ8WQ,[],姿琪产后恢复中心(嘉亭荟店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,墨玉南路1033号嘉亭大厦306室,13487736.78,3670175.614,090000,310000,上海市,21,上海市,310114,嘉定区,
17,B0GR2UA1EF,B0FFJPS6HY,雨朵催乳产后恢复中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,安亭镇财富广场南楼2111,13487595.85,3670459.723,090000,310000,上海市,21,上海市,310114,嘉定区,
18,B0FFK86S4Q,[],爱心献血屋(嘉葶荟生活广场),医疗保健服务;医疗保健服务场所;医疗保健服务场所,曹安公路近新源路口,13487509.8,3670258.592,090000,310000,上海市,21,上海市,310114,嘉定区,
19,B0FFFZS0MP,[],嘉定献血屋(曹安公路辅路),医疗保健服务;医疗保健服务场所;医疗保健服务场所,新源路与曹安公路交叉口东100米,13487500.56,3670264.585,090000,310000,上海市,21,上海市,310114,嘉定区,
20,B00156GK97,[],华亭镇毛桥社区卫生服务站,医疗保健服务;综合医院;卫生院,霜竹公路1268号,13497681.06,3694376.57,090102,310000,上海市,21,上海市,310114,嘉定区,
21,B0FFMBI70Z,[],白鹤镇社区卫生服务中心,医疗保健服务;综合医院;卫生院,滨江支路,13484667.37,3668920.587,090102,310000,上海市,21,上海市,310118,青浦区,
22,B0FFLCYEWB,[],盛鑫健康管理,医疗保健服务;医疗保健服务场所;医疗保健服务场所,浦泰路1320号,13474258.78,3650126.914,090000,310000,上海市,21,上海市,310118,青浦区,
23,B00156GL5Y,[],灯塔社区卫生服务站,医疗保健服务;综合医院;卫生院,嘉朱公路3068号附近,13488447,3690200.991,090102,310000,上海市,21,上海市,310114,嘉定区,
24,B00156G74N,[],泉泾社区卫生服务站,医疗保健服务;综合医院;卫生院,外冈镇宝钱公路5528号,13484050.22,3680609.226,090102,310000,上海市,21,上海市,310114,嘉定区,
25,B0FFKJCMTE,[],物康医疗器械有限公司(上海五金城店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,宝钱公路5000弄上海五金城店1层,13486310.89,3682237.061,090000,310000,上海市,21,上海市,310114,嘉定区,
26,B0FFGPRVG1,[],洋桥村社区卫生服务站,医疗保健服务;综合医院;卫生院,洋桥路317号101室西北方向100米,13503562.07,3697410.003,090102,310000,上海市,21,上海市,310113,宝山区,
27,B001557IQ8,[],罗泾镇社区卫生服务中心洋桥服务站,医疗保健服务;综合医院;卫生院,蕰川公路与蕰杨路交叉口南50米,13503850.17,3697560.663,090102,310000,上海市,21,上海市,310113,宝山区,
28,B001570W2E,[],葛隆社区卫生服务站,医疗保健服务;诊所;诊所,葛隆村690号,13486857.02,3683710.969,090300,310000,上海市,21,上海市,310114,嘉定区,
29,B00156GHPZ,[],白鹤镇赵屯村中心卫生室,医疗保健服务;诊所;诊所,白鹤镇赵江路430号,13478561.61,3666646.234,090300,310000,上海市,21,上海市,310118,青浦区,
30,B00155GS7Z,[],嘉园医院,医疗保健服务;综合医院;综合医院,安亭新源路941-949号(近和静路),13486649.64,3671979.9,090100,310000,上海市,21,上海市,310114,嘉定区,
31,B0FFLERMPM,[],520调理中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,安亭镇新源路1001董先森2楼,13486536.42,3672334.926,090000,310000,上海市,21,上海市,310114,嘉定区,
32,B0FFLCSOFN,[],易视界视力防控中心,医疗保健服务;专科医院;眼科医院,安亭镇和静路1569号1层,13486789.68,3671915.41,090203,310000,上海市,21,上海市,310114,嘉定区,
33,B0FFLAEVWU,[],纯草堂体验馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],13486497.24,3672775.303,090000,310000,上海市,21,上海市,310114,嘉定区,
34,B0FFKONJIL,[],上海健嘉护理站,医疗保健服务;医疗保健服务场所;医疗保健服务场所,新源路1301号,13486438.02,3672780.384,090000,310000,上海市,21,上海市,310114,嘉定区,
35,B0FFLDHEY0,[],紫薇星沁富理疗养生馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],13486506.37,3672943.901,090000,310000,上海市,21,上海市,310114,嘉定区,
36,B0FFJ0A2KP,[],瑞丽健康管理中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,安亭镇新源路世昶广场25号楼1003室(新源路全家便利店楼上),13487403.38,3670451.255,090000,310000,上海市,21,上海市,310114,嘉定区,
37,B0GDT5ZECD,[],莱仪堂养生会馆直营连锁安亭店,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],13487399.04,3670454.512,090000,310000,上海市,21,上海市,310114,嘉定区,
38,B00156ZGJ4,[],新陆社区卫生服务站,医疗保健服务;诊所;诊所,东升路268号附近,13506162.61,3697221.877,090300,310000,上海市,21,上海市,310113,宝山区,
39,B00156GJ8Y,[],陆渡社区卫生服务站,医疗保健服务;综合医院;卫生院,娄陆公路1023号,13491660.02,3692910.12,090102,310000,上海市,21,上海市,310114,嘉定区,
40,B0GKG57MNT,[],乐家老店体验馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],13479741.04,3670472.358,090000,310000,上海市,21,上海市,310118,青浦区,
41,B00155QM7P,[],安亭镇社区卫生服务中心,医疗保健服务;综合医院;卫生院,安亭镇民丰路1200号,13486118.31,3672612.83,090102,310000,上海市,21,上海市,310114,嘉定区,
42,B0GRMDXMBE,[],安亭社区卫生服务中心(分部)-预防接种门诊,医疗保健服务;诊所;诊所,民丰路1200号,13486112.41,3672616.348,090300,310000,上海市,21,上海市,310114,嘉定区,
43,B0FFMBX5RY,[],赵芸家庭医生工作室,医疗保健服务;诊所;诊所,沪新路与沪太公路交叉路口往东约100米,13504313.92,3696699.028,090300,310000,上海市,21,上海市,310113,宝山区,
44,B0FFM974C1,[],罗泾镇社区卫生服务中心塘湾村社区卫生服务站,医疗保健服务;诊所;诊所,沪新路与沪太公路交叉路口往东约100米,13504313.92,3696699.028,090300,310000,上海市,21,上海市,310113,宝山区,
45,B0FFJ2CELT,[],美庭阳光养老院,体育休闲服务;度假疗养场所;疗养院,官竹路与李子路交叉口西50米,13488696.02,3690749.267,080402,310000,上海市,21,上海市,310114,嘉定区,
46,B0HB3RAD8F,[],社区卫生,医疗保健服务;诊所;诊所,双庙路与亭枫高速交叉路口往东南约50米,13476248.28,3613553.13,090300,310000,上海市,21,上海市,310116,金山区,
47,B00156G9UZ,[],金山区廊下镇景阳村中心卫生室,医疗保健服务;诊所;诊所,廊平公路556号,13490464.78,3604828.863,090300,310000,上海市,21,上海市,310116,金山区,
48,B0FFHFJA58,[],东方肝胆外科医院安亭院区-1号病房楼,医疗保健服务;综合医院;三级甲等医院,墨玉北路700号,13487670.77,3674705.851,090101,310000,上海市,21,上海市,310114,嘉定区,
49,B00156ZGTB,[],菖梧村卫生室,医疗保健服务;诊所;诊所,菖梧村6008号,13471042.31,3613354.221,090300,310000,上海市,21,上海市,310116,金山区,
50,B001576X80,[],张桥村南石中心卫生室,医疗保健服务;诊所;诊所,南石村路与金石公路交叉口东北50米,13499013.22,3599726.498,090300,310000,上海市,21,上海市,310116,金山区,
51,B0FFLNR4HI,[],社区卫生,医疗保健服务;诊所;诊所,枫翠路(上海枫泾五金建材城西侧约200米),13470327.75,3620432.122,090300,310000,上海市,21,上海市,310116,金山区,
52,B0FFJ3VLBZ,[],上海金山区佰仁养护院,体育休闲服务;度假疗养场所;疗养院,枫泾镇枫渡路522号(近小百合幼儿园新春村工业基地旁),13470194.95,3619036.846,080402,310000,上海市,21,上海市,310116,金山区,
53,B00156GACS,[],金山区廊下镇敬老院,体育休闲服务;度假疗养场所;疗养院,廊下镇廊华公路156号,13489968.52,3604194.079,080402,310000,上海市,21,上海市,310116,金山区,
54,B0FFK5W2HS,[],金泽镇龚都村港都卫生室,医疗保健服务;诊所;诊所,金泽镇龚都村村民委员会,13465933.41,3637609.797,090300,310000,上海市,21,上海市,310118,青浦区,
55,B00156GBMC,[],金山区廊下镇中丰村卫生室,医疗保健服务;诊所;诊所,中丰路西50米,13484207.51,3605076.877,090300,310000,上海市,21,上海市,310116,金山区,
56,B00156ZG4K,[],廊下镇万春村卫生室,医疗保健服务;诊所;诊所,漕廊公路6825弄518,13494451.24,3605239.112,090300,310000,上海市,21,上海市,310116,金山区,
57,B001557AKA,[],金山区廊下镇社区卫生服务中心,医疗保健服务;综合医院;卫生院,廊下镇漕廊公路7887号,13491363.57,3605209.438,090102,310000,上海市,21,上海市,310116,金山区,
58,B0GKGZ5IZ2,[],众艾康艾灸馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,廊下新风路与漕廊公路交叉路口往东南约150米,13490913.4,3604942.114,090000,310000,上海市,21,上海市,310116,金山区,
59,B0FFLF6OVD,[],上海济德中医门诊部,医疗保健服务;诊所;诊所,廊下大街,13490812.21,3604910.497,090300,310000,上海市,21,上海市,310116,金山区,
60,B0G3UM1T67,[],医保定点,医疗保健服务;医疗保健服务场所;医疗保健服务场所,新村路142号附近,13491301.46,3605322.045,090000,310000,上海市,21,上海市,310116,金山区,
61,B0FFF9YPGH,[],廊下镇残疾人康复服务指导站,医疗保健服务;医疗保健服务场所;医疗保健服务场所,益民路29号,13491017.59,3604991.484,090000,310000,上海市,21,上海市,310116,金山区,
62,B0G1LB3MS4,[],廊下社区卫生服务中心-预防接种门诊,医疗保健服务;诊所;诊所,漕廊公路与新村路交叉路口东侧,13491357.12,3605223.303,090300,310000,上海市,21,上海市,310116,金山区,
63,B0FFFWADYS,[],上海朱长麟中医针灸科诊所,医疗保健服务;诊所;诊所,新枫路41号,13471171.11,3617829.16,090300,310000,上海市,21,上海市,310116,金山区,
64,B0FFFWADZ6,[],新枫居委红十字卫生站,医疗保健服务;诊所;诊所,枫丽路99号,13471323.84,3617850.692,090300,310000,上海市,21,上海市,310116,金山区,
65,B0G21A7V65,[],橙色爱人24小时无人售货成人情趣生活馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,枫丽路120号,13471390.63,3617887.271,090000,310000,上海市,21,上海市,310116,金山区,
66,B0FFI0PUK9,[],尧上健康馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,新泾路与枫思路交叉口东北50米,13471301.24,3618284.72,090000,310000,上海市,21,上海市,310116,金山区,
67,B0FFLBXQM4,[],吕家传体验馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,枫泾镇亭枫公路8588弄18号枫泾古镇内,13471576.75,3618285.109,090000,310000,上海市,21,上海市,310116,金山区,
68,B0FFLFBC7H,[],秦康,医疗保健服务;医疗保健服务场所;医疗保健服务场所,枫泾镇新泾路305号,13471131.03,3618289.39,090000,310000,上海市,21,上海市,310116,金山区,
69,B0FFHB8XNH,[],肖玫养生屋,医疗保健服务;医疗保健服务场所;医疗保健服务场所,和平街28号,13471628.74,3618248.658,090000,310000,上海市,21,上海市,310116,金山区,
70,B00156GSWJ,[],练塘镇叶港村高家港卫生室,医疗保健服务;诊所;诊所,叶港村高家港45号附近,13469367.95,3634888.791,090300,310000,上海市,21,上海市,310118,青浦区,
71,B001570WMT,[],金山区廊下镇山塘村卫生室,医疗保健服务;诊所;诊所,山塘村1053,13487916.23,3603682.933,090300,310000,上海市,21,上海市,310116,金山区,
72,B0HG6696ZP,[],社区卫生,医疗保健服务;诊所;诊所,兴坊路与建安路交叉路口往西北约100米,13480997.95,3615070.731,090300,310000,上海市,21,上海市,310116,金山区,
73,B001570WSF,[],枫泾镇下坊村中心卫生室,医疗保健服务;诊所;诊所,兴坊路354号,13481496.99,3614260.491,090300,310000,上海市,21,上海市,310116,金山区,
74,B00156ZH0X,[],新新村卫生室,医疗保健服务;诊所;诊所,明星路西50米,13473318.57,3611208.17,090300,310000,上海市,21,上海市,310116,金山区,
75,B00155Q7KM,[],莘城社区卫生服务站,医疗保健服务;综合医院;卫生院,莘朱路489号,13513320.34,3647088.239,090102,310000,上海市,21,上海市,310112,闵行区,
76,B0FFG8NZ4R,[],扶阳堂养生连锁(莘庄店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,莘庄镇莘朱路401号,13513063.19,3646960.3,090000,310000,上海市,21,上海市,310112,闵行区,
77,B0FFGWOF8A,[],聚元扶阳堂中医养生连锁机构,医疗保健服务;医疗保健服务场所;医疗保健服务场所,莘朱路399号(近莘庄地铁站南广场),13513070.43,3646965.891,090000,310000,上海市,21,上海市,310112,闵行区,
78,B00155Q7KN,[],莘庄社区卫生服务中心莘庄镇莘联村卫生室,医疗保健服务;诊所;诊所,莘朱路489号,13513317,3647084.468,090300,310000,上海市,21,上海市,310112,闵行区,
79,B0FFL77ZJK,[],嫒多泉产后恢复中心(莘庄店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,都市路5072号1-2层,13512888.31,3647098.901,090000,310000,上海市,21,上海市,310112,闵行区,
80,B0FFMHATY2,[],亚健康调理中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,莘建东路与广通路交叉路口南侧(地铁明珠苑),13512695.5,3647571.012,090000,310000,上海市,21,上海市,310112,闵行区,
81,B0FFISZYEH,[],妈咪知道儿科门诊部(莘庄店),医疗保健服务;诊所;诊所,广通路66弄2号122-127室,13512662.55,3647720.021,090300,310000,上海市,21,上海市,310112,闵行区,
82,B0FFL7YDSF,[],海之声助听器(莘庄旗舰中心),医疗保健服务;医疗保健服务场所;医疗保健服务场所,莘朱路337号,13512943.3,3646910.243,090000,310000,上海市,21,上海市,310112,闵行区,
83,B0FFHDF3US,[],上海特价品牌助听器折扣店(闵行店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,莘建东路58弄1号1017室,13512783.89,3647779.833,090000,310000,上海市,21,上海市,310112,闵行区,
84,B0FFLDY8PE,[],申养·澜悦,体育休闲服务;度假疗养场所;疗养院|住宿服务;旅馆招待所;旅馆招待所,安亭新镇安智路103号,13488568.23,3667733.932,080402|100200,310000,上海市,21,上海市,310114,嘉定区,
85,B0015779MT,[],建设镇社区卫生服务中心大同村卫生室,医疗保健服务;诊所;诊所,蟠龙公路1395号建设镇社区卫生服务中心,13524154.17,3714617.383,090300,310000,上海市,21,上海市,310151,崇明区,
86,B0FFKLFHNL,[],玥·耳道(桃浦路店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,桃浦路319号,13513524.61,3666483.973,090000,310000,上海市,21,上海市,310107,普陀区,
87,B0HGLCQ77T,[],招财猫耳道SPA,医疗保健服务;医疗保健服务场所;医疗保健服务场所,桃浦路星河世纪广场B栋306号12层1215室,13513586.5,3666616.802,090000,310000,上海市,21,上海市,310107,普陀区,
88,B00156NWGF,[],杨桥社区卫生服务站,医疗保健服务;综合医院;卫生院,真如镇街道交通路4506号,13513221.6,3667413.942,090102,310000,上海市,21,上海市,310107,普陀区,
89,B0FFI74IP2,[],银色港湾养老院,体育休闲服务;度假疗养场所;疗养院,瞿溪路700号,13523430.38,3658972.566,080402,310000,上海市,21,上海市,310101,黄浦区,
90,B0G2UP20BG,[],黄浦区五星桥街道萌志敬老院,体育休闲服务;度假疗养场所;疗养院,中山南一路689号1附近,13523178.79,3658605.562,080402,310000,上海市,21,上海市,310101,黄浦区,
91,B0FFHGN3W2,[],五里桥街道蒙自路敬老院,体育休闲服务;度假疗养场所;疗养院,中山南一路与蒙自路交叉口西北50米,13523182.8,3658610.638,080402,310000,上海市,21,上海市,310101,黄浦区,
92,B0FFG95S9W,[],百家乐养老院,体育休闲服务;度假疗养场所;疗养院,鲁班路499-2号,13522667.73,3658925.974,080402,310000,上海市,21,上海市,310101,黄浦区,
93,B00155N9QY,[],上海奉贤区永生养老院(奉金路),体育休闲服务;度假疗养场所;疗养院,南桥镇肖塘奉金路758号,13518788.35,3629095.817,080402,310000,上海市,21,上海市,310120,奉贤区,
94,B0HBOCN65O,[],龚亚珍爱心养老院,体育休闲服务;度假疗养场所;疗养院,裕安西路与新出港路交叉路口西南侧,13561307.61,3702113.327,080402,310000,上海市,21,上海市,310151,崇明区,
95,B00155IEYO,B00152208C,慈铭体检(陆家嘴店),医疗保健服务;诊所;诊所,浦东大道637号同科公寓2层,13527871.91,3664076.355,090300,310000,上海市,21,上海市,310115,浦东新区,
96,B0FFH5JK36,[],荣成社区卫生服务站,医疗保健服务;综合医院;卫生院,浦东大道501弄12号,13527449.57,3664141.845,090102,310000,上海市,21,上海市,310115,浦东新区,
97,B0FFHGN41D,B00155HRU6,华检健康体检(陆家嘴店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,浦东大道545号裕景坊2楼(浦东大道东方路口),13527648.72,3664074.662,090000,310000,上海市,21,上海市,310115,浦东新区,
98,B0FFIE3PRY,[],上海浦滨儿童医院,医疗保健服务;专科医院;专科医院,滨江大道1616号,13527824.38,3664465.136,090200,310000,上海市,21,上海市,310115,浦东新区,
99,B0FFFRRC3D,B00152208C,上海至诚慈铭门诊部,医疗保健服务;诊所;诊所,浦东大道637号同科公寓2层(浦东大道与东方路路口),13527873.25,3664076.485,090300,310000,上海市,21,上海市,310115,浦东新区,
100,B001577X0P,[],上海锦绣华检门诊部,医疗保健服务;诊所;诊所,浦东大道545号裕景国际商务广场b座2层,13527672.09,3664083.907,090300,310000,上海市,21,上海市,310115,浦东新区,
101,B00156O029,B00155HRU6,上海锦绣华检,医疗保健服务;医疗保健服务场所;医疗保健服务场所,浦东大道545、555号裕景坊2层,13527659.63,3664087.682,090000,310000,上海市,21,上海市,310115,浦东新区,
102,B0FFM4I1F4,[],炏焱御濞康鼻炎健康中心上海分中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],13527806.46,3664200.175,090000,310000,上海市,21,上海市,310115,浦东新区,
103,B00157HY9I,B0FFIXQDCS,上海陆玮洁医师中医针灸诊所,医疗保健服务;诊所;诊所,梅园三村34号,13527694.02,3663846.165,090300,310000,上海市,21,上海市,310115,浦东新区,
104,B0GRF9CDI9,[],上海肝胆疾病会诊中心长航分中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,昌邑路,13527935.25,3664145.621,090000,310000,上海市,21,上海市,310115,浦东新区,
105,B0FFKLO2P0,[],益丰大药房(上虹梅园店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,栖霞路288号,13527848.87,3663739.404,090000,310000,上海市,21,上海市,310115,浦东新区,
106,B0FFLQ3XGT,[],凡墨健康管理咨询(上海)有限公司然健康中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,滨江大道1588号滨江道W-201,13528050.13,3664447.819,090000,310000,上海市,21,上海市,310115,浦东新区,
107,B00156ZGGX,[],大河村中心卫生室,医疗保健服务;诊所;诊所,建中路与沙岭路交叉口西北50米,13563954.34,3634953.087,090300,310000,上海市,21,上海市,310115,浦东新区,
108,B0FFFA24BC,[],浦东新区老港镇第四卫生所,医疗保健服务;诊所;诊所,沙岭路与老芦公路交叉口南50米,13564730.8,3634905.936,090300,310000,上海市,21,上海市,310115,浦东新区,
109,B001570WRM,[],东河村中心卫生室,医疗保健服务;诊所;诊所,沙岭路与老芦公路交叉口南50米,13564728.57,3634910.613,090300,310000,上海市,21,上海市,310115,浦东新区,
110,B00156ZGUD,[],石门村卫生室(石沿路),医疗保健服务;诊所;诊所,石门村411,13540300.07,3649750.68,090300,310000,上海市,21,上海市,310115,浦东新区,
111,B0HG05099W,[],上海仁博医院-康复养老,体育休闲服务;度假疗养场所;疗养院,城中北路205号3栋,13482090.88,3652223.397,080402,310000,上海市,21,上海市,310118,青浦区,
112,B0FFHDGWED,[],天宝养老院,体育休闲服务;度假疗养场所;疗养院,天宝路881号,13525367,3667964.846,080402,310000,上海市,21,上海市,310109,虹口区,
113,B0G1ZH72TW,[],上海弘云养护院,体育休闲服务;度假疗养场所;疗养院,密云路290号2楼,13524945.32,3668574.907,080402,310000,上海市,21,上海市,310109,虹口区,
114,B0FFG8I1JE,[],密云养老院,体育休闲服务;度假疗养场所;疗养院,密云路358号,13524944.1,3668771.19,080402,310000,上海市,21,上海市,310110,杨浦区,
115,B00155N971,[],新民村卫生室(新永路),医疗保健服务;诊所;诊所,丰乐路与新永路交叉口东北100米,13563360.01,3676398.198,090300,310000,上海市,21,上海市,310151,崇明区,
116,B00156OCQH,[],绿华镇社区卫生服务中心,医疗保健服务;综合医院;卫生院,绿华镇东福路502号,13494077.1,3732431.899,090102,310000,上海市,21,上海市,310151,崇明区,
117,B0FFLFA2VJ,[],老倪膏药,医疗保健服务;医疗保健服务场所;医疗保健服务场所,新建公路,13494043.37,3732526.955,090000,310000,上海市,21,上海市,310151,崇明区,
118,B00155N94S,[],奉城红十字老年护理院,体育休闲服务;度假疗养场所;疗养院,川南奉公路9672号,13542143.07,3621420.651,080402,310000,上海市,21,上海市,310120,奉贤区,
119,B00155MRT6,[],上海赤峰医院,医疗保健服务;综合医院;综合医院,东体育会支路41-1号,13523135.82,3668287.716,090100,310000,上海市,21,上海市,310109,虹口区,
120,B0FFMDN5BP,[],都市医院,医疗保健服务;专科医院;妇科医院|医疗保健服务;综合医院;综合医院,大连西路555号,13523326.29,3668472.012,090209|090100,310000,上海市,21,上海市,310109,虹口区,
121,B0G107G3I1,[],上海都市妇科医院,医疗保健服务;专科医院;妇科医院,大连西路555号,13523283.77,3668466.672,090209,310000,上海市,21,上海市,310109,虹口区,
122,B0FFMBFG18,[],上海都市医院中医科,医疗保健服务;综合医院;综合医院,大连西路555号3层,13523295.68,3668466.542,090100,310000,上海市,21,上海市,310109,虹口区,
123,B0FFMEW28X,[],上海无痛人流妇科医院,医疗保健服务;专科医院;妇科医院,大连西路555号,13523299.46,3668470.449,090209,310000,上海市,21,上海市,310109,虹口区,
124,B0FFMHI8BX,[],上海人流医院,医疗保健服务;专科医院;妇科医院,大连西路555号3层,13523301.8,3668470.58,090209,310000,上海市,21,上海市,310109,虹口区,
125,B0FFMGJ1GE,[],上海都市医院妇产科,医疗保健服务;综合医院;综合医院,大连西路555号-3层,13523292.67,3668471.101,090100,310000,上海市,21,上海市,310109,虹口区,
126,B0FFM9MT9W,B00155L3AX,极韵太极养生会馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,东江湾路444号（虹口足球场22看台二层）,13523179.46,3668048.721,090000,310000,上海市,21,上海市,310109,虹口区,
127,B0FFMGF0J0,[],上海都市医院多囊卵巢诊疗中心,医疗保健服务;专科医院;妇科医院,大连西路555号1层,13523287.22,3668478.394,090209,310000,上海市,21,上海市,310109,虹口区,
128,B001546AF7,[],上海欣康门诊部,医疗保健服务;诊所;诊所,广中路142号-甲,13522781.61,3668657.223,090300,310000,上海市,21,上海市,310109,虹口区,
129,B0FFMG6PAR,[],上海都市医院盆底肌修复诊疗中心,医疗保健服务;综合医院;综合医院,大连西路555号1层,13523286.77,3668469.668,090100,310000,上海市,21,上海市,310109,虹口区,
130,B0015591VV,[],彩虹献血屋,医疗保健服务;医疗保健服务场所;医疗保健服务场所,四川北路2388号(近西江湾路),13523321.17,3667687.698,090000,310000,上海市,21,上海市,310109,虹口区,
131,B0FFF3AR9T,B00155L3AX,上海市虹口区血液管理办公室,医疗保健服务;医疗保健服务场所;医疗保健服务场所,东江湾路444号虹口足球场22看台2层,13523097.53,3667998.969,090000,310000,上海市,21,上海市,310109,虹口区,
132,B0FFHR9DXC,B0FFFEKV4F,惠听助听器品牌折扣店(虹口店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,花园路16号嘉禾国际大厦1307室,13522926.99,3667823.797,090000,310000,上海市,21,上海市,310109,虹口区,
133,B0FFKOEYHP,[],上海自在堂中医门诊部,医疗保健服务;诊所;诊所,甜爱路156-162号4层,13523541.69,3667679.884,090300,310000,上海市,21,上海市,310109,虹口区,
134,B0GK45NYAI,[],练塘镇林家草村中心卫生室,医疗保健服务;诊所;诊所,,13472946.43,3637091.427,090300,310000,上海市,21,上海市,310118,青浦区,
135,B0FFLQF9CJ,[],嫒多泉产后恢复中心(虹口店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,花园路88号901室,13522698.56,3667920.044,090000,310000,上海市,21,上海市,310109,虹口区,
136,B0FFIU6IL6,B00155L7IB,上海鱼跃呼吸机体验中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,四川北路2261嘉兰大厦8层,13523252.38,3667676.497,090000,310000,上海市,21,上海市,310109,虹口区,
137,B0FFIYHIF8,[],康延保健,医疗保健服务;医疗保健服务场所;医疗保健服务场所,祥德路118号,13523751.42,3668035.958,090000,310000,上海市,21,上海市,310109,虹口区,
138,B0FFHW56U1,[],世都健康馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,东体育会路322号附近,13523539.69,3668645.11,090000,310000,上海市,21,上海市,310109,虹口区,
