OBJECTID,id,parent,name,type,address,POINT_X,POINT_Y,typecode,pcode,pname,citycode,cityname,adcode,adname,tel
1,BV10037668,[],青赵公路白米泾(公交站),交通设施服务;公交车站;公交车站相关,青浦23路,13478399.42,3658061.844,150700,310000,上海市,21,上海市,310118,青浦区,
2,BV11480591,[],复兴路新华村(公交站),交通设施服务;公交车站;公交车站相关,朱家角1路,13472491.58,3650617.869,150700,310000,上海市,21,上海市,310118,青浦区,
3,BV10561710,[],洋桥村(公交站),交通设施服务;公交车站;公交车站相关,宝山81路,13503812.99,3697717.07,150700,310000,上海市,21,上海市,310113,宝山区,
4,BV10561709,[],蕰川公路蕰杨路(公交站),交通设施服务;公交车站;公交车站相关,宝山81路,13503924.31,3697599.83,150700,310000,上海市,21,上海市,310113,宝山区,
5,BV10035600,[],浏岛休养院(公交站),交通设施服务;公交车站;公交车站相关,嘉定64路,13495977.43,3695312.445,150700,310000,上海市,21,上海市,310114,嘉定区,
6,BV10819297,[],新陆(公交站),交通设施服务;公交车站;公交车站相关,宝山86路,13505994.85,3697440.944,150700,310000,上海市,21,上海市,310113,宝山区,
7,BV10561711,[],蕰川公路沪新路(公交站),交通设施服务;公交车站;公交车站相关,宝山81路,13505716.44,3696958.948,150700,310000,上海市,21,上海市,310113,宝山区,
8,BV10823082,[],南王宅(公交站),交通设施服务;公交车站;公交车站相关,宝山86路,13506291.4,3697128.271,150700,310000,上海市,21,上海市,310113,宝山区,
9,BV11377401,[],外钱公路宝钱公路(公交站),交通设施服务;公交车站;公交车站相关,嘉定57路,13484037.64,3680712.222,150700,310000,上海市,21,上海市,310114,嘉定区,
10,BV11378596,[],新池村(公交站),交通设施服务;公交车站;公交车站相关,青金线新池村,13459215.95,3635165.852,150700,310000,上海市,21,上海市,310118,青浦区,
11,BV11255873,[],新池村(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,青金线,13459199.59,3635165.593,150700,310000,上海市,21,上海市,310118,青浦区,
12,BV11101102,[],向阳村(公交站),交通设施服务;公交车站;公交车站相关,嘉定108路,13484932.64,3672403.587,150700,310000,上海市,21,上海市,310114,嘉定区,
13,BV10872007,[],蓬青路曹浦路(公交站),交通设施服务;公交车站;公交车站相关,花桥区域221路;花桥区域222路,13485152.17,3672279.294,150700,310000,上海市,21,上海市,310114,嘉定区,
14,BV11101103,[],鸵鸟路向阳路(公交站),交通设施服务;公交车站;公交车站相关,嘉定108路,13485098.62,3672955.627,150700,310000,上海市,21,上海市,310114,嘉定区,
15,BV10416308,[],商周公路混堂浜(公交站),交通设施服务;公交车站;公交车站相关,青商线;青商线区间,13455781.63,3648260.293,150700,310000,上海市,21,上海市,310118,青浦区,
16,BV11447320,[],东航路元荡桥(公交站),交通设施服务;公交车站;公交车站相关,示范区1路,13458518.2,3639507.165,150700,310000,上海市,21,上海市,310118,青浦区,
17,BV10382463,[],蔡家路小巷泾(公交站),交通设施服务;公交车站;公交车站相关,白鹤4路,13477308.04,3667015.691,150700,310000,上海市,21,上海市,310118,青浦区,
18,BV11406912,[],蔡家路小巷泾村(公交站),交通设施服务;公交车站;公交车站相关,白鹤4路,13477347.89,3667042.389,150700,310000,上海市,21,上海市,310118,青浦区,
19,BV10026750,[],安亭(地铁站),交通设施服务;地铁站;地铁站,11号线,13487690.47,3670272.01,150500,310000,上海市,21,上海市,310114,嘉定区,
20,BV10027223,[],安亭地铁站(公交站),交通设施服务;公交车站;公交车站相关,嘉定112路;嘉定114路;嘉定116路;嘉虹3线;安虹线,13487843.65,3670198.28,150700,310000,上海市,21,上海市,310114,嘉定区,
21,BV10860085,[],墨玉路曹安公路(公交站),交通设施服务;公交车站;公交车站相关,陆安线(高速),13487843.98,3670192.809,150700,310000,上海市,21,上海市,310114,嘉定区,
22,BV10860087,[],墨玉路博园路(公交站),交通设施服务;公交车站;公交车站相关,陆安线(高速),13487971.89,3669289.462,150700,310000,上海市,21,上海市,310114,嘉定区,
23,BV10033836,[],墨玉南路博园路(公交站),交通设施服务;公交车站;公交车站相关,嘉定112路;嘉定114路;嘉定116路,13487987.14,3669294.411,150700,310000,上海市,21,上海市,310114,嘉定区,
24,BV11311590,[],曹安公路墨玉路(公交站),交通设施服务;公交车站;公交车站相关,嘉定114路区间,13487757.49,3670327.893,150700,310000,上海市,21,上海市,310114,嘉定区,
25,BV10033783,[],公交安亭站(公交站),交通设施服务;公交车站;公交车站相关,嘉定102路;嘉定103路;嘉定55路;嘉定67路;嘉定69路;安虹线,13487524.94,3670231.107,150700,310000,上海市,21,上海市,310114,嘉定区,
26,BV10027224,[],安亭汽车站(公交站),交通设施服务;公交车站;公交车站相关,C7线;C7路;北安线;嘉定102路;嘉定103路;嘉定116路;嘉定55路;嘉定67路;嘉虹3线;陆安线(高速);青安线;青安线(区间),13487844.43,3670451.125,150700,310000,上海市,21,上海市,310114,嘉定区,
27,BV10027222,[],博园路墨玉南路(公交站),交通设施服务;公交车站;公交车站相关,嘉定112路;嘉定116路;安虹线,13488221.02,3669218.864,150700,310000,上海市,21,上海市,310114,嘉定区,
28,BV10832680,[],曹安公路墨玉路(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,青安线;青安线(区间),13487758.71,3670327.893,150700,310000,上海市,21,上海市,310114,嘉定区,
29,BV10037667,[],青赵公路东斜(公交站),交通设施服务;公交车站;公交车站相关,青浦23路,13478475.78,3656696.408,150700,310000,上海市,21,上海市,310118,青浦区,
30,BV10383812,[],万狮路万狮村(公交站),交通设施服务;公交车站;公交车站相关,白鹤6路;白鹤7路,13479595.43,3670209.222,150700,310000,上海市,21,上海市,310118,青浦区,
31,BV10035046,[],霜竹公路车站(公交站),交通设施服务;公交车站;公交车站相关,南唐专线,13498087.71,3694429.432,150700,310000,上海市,21,上海市,310114,嘉定区,
32,BV11490435,[],毛桥村(公交站),交通设施服务;公交车站;公交车站相关,南唐专线,13497554.49,3694246.18,150700,310000,上海市,21,上海市,310114,嘉定区,
33,BV10385921,[],毛桥(公交站),交通设施服务;公交车站;公交车站相关,890路,13497553.6,3694245.267,150700,310000,上海市,21,上海市,310114,嘉定区,
34,BV10719894,[],新江路新江村委(公交站),交通设施服务;公交车站;公交车站相关,白鹤6路,13482545.18,3669630.212,150700,310000,上海市,21,上海市,310118,青浦区,
35,BV10719897,[],新江路冯家宅村(公交站),交通设施服务;公交车站;公交车站相关,白鹤6路,13482895.94,3669726.343,150700,310000,上海市,21,上海市,310118,青浦区,
36,BV10719896,[],新江路荷花池村(公交站),交通设施服务;公交车站;公交车站相关,白鹤6路,13482267.88,3669242.961,150700,310000,上海市,21,上海市,310118,青浦区,
37,BV10719892,[],新江路西虬江村(公交站),交通设施服务;公交车站;公交车站相关,白鹤6路,13481902.08,3668686.138,150700,310000,上海市,21,上海市,310118,青浦区,
38,BV10720604,[],启圣公路湾里村(公交站),交通设施服务;公交车站;公交车站相关,白鹤4路,13481052.72,3667874.981,150700,310000,上海市,21,上海市,310118,青浦区,
39,BV10720602,[],启圣公路毛溇村(公交站),交通设施服务;公交车站;公交车站相关,白鹤4路,13480870.49,3667964.846,150700,310000,上海市,21,上海市,310118,青浦区,
40,BV10703422,[],盈朱路河家埭村(公交站),交通设施服务;公交车站;公交车站相关,1509路;朱家角2路,13475029.33,3651817.573,150700,310000,上海市,21,上海市,310118,青浦区,
41,BV10703420,[],港周路管家埭村(公交站),交通设施服务;公交车站;公交车站相关,朱家角2路,13476620.97,3651795.981,150700,310000,上海市,21,上海市,310118,青浦区,
42,BV10689607,[],港周路山海桥村(公交站),交通设施服务;公交车站;公交车站相关,朱家角2路,13476789.07,3651055.519,150700,310000,上海市,21,上海市,310118,青浦区,
43,BV10384172,[],南平路太平村(公交站),交通设施服务;公交车站;公交车站相关,白鹤2路,13477418.91,3662331.941,150700,310000,上海市,21,上海市,310118,青浦区,
44,BV11110873,[],霜竹公路新甸路站(公交站),交通设施服务;公交车站;公交车站相关,嘉定105路;嘉定51路,13489325.31,3690434.938,150700,310000,上海市,21,上海市,310114,嘉定区,
45,BV10860172,[],娄陆公路窑闸路(公交站),交通设施服务;公交车站;公交车站相关,嘉定59路,13491695.19,3692976.287,150700,310000,上海市,21,上海市,310114,嘉定区,
46,BV10035531,[],横沥水闸(公交站),交通设施服务;公交车站;公交车站相关,嘉定59路,13491380.71,3692651.069,150700,310000,上海市,21,上海市,310114,嘉定区,
47,BV10035473,[],新和路霜竹公路(公交站),交通设施服务;公交车站;公交车站相关,嘉定7路,13489876.79,3691482.601,150700,310000,上海市,21,上海市,310114,嘉定区,
48,BV10035507,[],华亭北周(公交站),交通设施服务;公交车站;公交车站相关,嘉定68路;太仓501路,13500631.7,3696073.336,150700,310000,上海市,21,上海市,310114,嘉定区,
49,BV11370384,[],启圣公路两江湾村(公交站),交通设施服务;公交车站;公交车站相关,白鹤4路,13480383.46,3668260.495,150700,310000,上海市,21,上海市,310118,青浦区,
50,BV11312503,[],启圣公路万狮村(公交站),交通设施服务;公交车站;公交车站相关,白鹤4路,13479706.08,3668829.803,150700,310000,上海市,21,上海市,310118,青浦区,
51,BV11468584,[],陈新支路浜东(公交站),交通设施服务;公交车站;公交车站相关,金泽1路,13454577.16,3646802.589,150700,310000,上海市,21,上海市,310118,青浦区,
52,BV11269771,[],陈新路新罗村(公交站),交通设施服务;公交车站;公交车站相关,金泽1路,13454951.63,3646716.908,150700,310000,上海市,21,上海市,310118,青浦区,
53,BV11468583,[],陈新支路南新渡口(公交站),交通设施服务;公交车站;公交车站相关,金泽1路,13454346.17,3646985.394,150700,310000,上海市,21,上海市,310118,青浦区,
54,BV10031062,[],民丰路新源路(公交站),交通设施服务;公交车站;公交车站相关,嘉定102路;嘉定108路;嘉定116路;嘉定55路,13486727.34,3672551.855,150700,310000,上海市,21,上海市,310114,嘉定区,
55,BV11141044,[],民丰路震川路(公交站),交通设施服务;公交车站;公交车站相关,嘉定102路;嘉定116路;嘉定55路,13487221.93,3672553.418,150700,310000,上海市,21,上海市,310114,嘉定区,
56,BV10031061,[],新源路和静路(公交站),交通设施服务;公交车站;公交车站相关,嘉定102路;嘉定108路;嘉定114路区间;嘉定69路,13486636.5,3672117.479,150700,310000,上海市,21,上海市,310114,嘉定区,
57,BV10033785,[],沁富佳苑(公交站),交通设施服务;公交车站;公交车站相关,嘉定114路区间;嘉定116路;嘉定55路;嘉定69路,13486432.9,3672982.859,150700,310000,上海市,21,上海市,310114,嘉定区,
58,BV10384048,[],葛隆(公交站),交通设施服务;公交车站;公交车站相关,嘉定60路,13486218.61,3683579.91,150700,310000,上海市,21,上海市,310114,嘉定区,
59,BV10033805,[],昌吉路新源路(公交站),交通设施服务;公交车站;公交车站相关,嘉定102路,13487164.16,3671150.677,150700,310000,上海市,21,上海市,310114,嘉定区,
60,BV10033780,[],新源路昌吉路(公交站),交通设施服务;公交车站;公交车站相关,嘉定112路;嘉定114路;嘉定114路区间;嘉定69路,13487134.21,3670901.856,150700,310000,上海市,21,上海市,310114,嘉定区,
61,BV10031059,[],阜康路静普路(公交站),交通设施服务;公交车站;公交车站相关,嘉定108路,13487078.66,3671567.822,150700,310000,上海市,21,上海市,310114,嘉定区,
62,BV10031060,[],菩提寺(公交站),交通设施服务;公交车站;公交车站相关,嘉定102路;嘉定108路;嘉定112路;嘉定114路;嘉定114路区间;嘉定69路,13486798.36,3671679.341,150700,310000,上海市,21,上海市,310114,嘉定区,
63,BV10978215,[],浦泰路邱家港路(公交站),交通设施服务;公交车站;公交车站相关,朱家角1路;朱家角1路区间;朱家角7路,13474002.74,3650163.459,150700,310000,上海市,21,上海市,310118,青浦区,
64,BV11383750,[],邱家港路浦泰路(公交站),交通设施服务;公交车站;公交车站相关,朱家角8路,13473974.91,3649985.159,150700,310000,上海市,21,上海市,310118,青浦区,
65,BV10576704,[],浦泰路西洋淀东路(公交站),交通设施服务;公交车站;公交车站相关,朱家角1路;朱家角1路区间;朱家角7路;朱家角8路;青浦15路,13473656.98,3649815.184,150700,310000,上海市,21,上海市,310118,青浦区,
66,BV11480589,[],复兴路张家厍(公交站),交通设施服务;公交车站;公交车站相关,朱家角1路,13473055.97,3650676.655,150700,310000,上海市,21,上海市,310118,青浦区,
67,BV11014845,[],邱家港路西洋淀路(公交站),交通设施服务;公交车站;公交车站相关,朱家角8路,13473992.83,3649820.906,150700,310000,上海市,21,上海市,310118,青浦区,
68,BV10996741,[],西洋淀东路邱家港路(公交站),交通设施服务;公交车站;公交车站相关,朱家角8路,13473990.38,3649666.8,150700,310000,上海市,21,上海市,310118,青浦区,
69,BV10385902,[],南周(公交站),交通设施服务;公交车站;公交车站相关,890路;嘉定68路;太仓501路,13500879.5,3695426.269,150700,310000,上海市,21,上海市,310114,嘉定区,
70,BV11339486,[],周南(公交站),交通设施服务;公交车站;公交车站相关,太仓501路,13500880.05,3695420.656,150700,310000,上海市,21,上海市,310114,嘉定区,
71,BV11384367,[],霜竹公路浏翔公路(公交站),交通设施服务;公交车站;公交车站相关,839路,13501143.88,3695341.292,150700,310000,上海市,21,上海市,310114,嘉定区,
72,BV10035545,[],丰收桥(公交站),交通设施服务;公交车站;公交车站相关,嘉定61路,13482055.59,3679901.964,150700,310000,上海市,21,上海市,310114,嘉定区,
73,BV10035544,[],古塘(公交站),交通设施服务;公交车站;公交车站相关,嘉定61路,13482979.66,3679947.984,150700,310000,上海市,21,上海市,310114,嘉定区,
74,BV10035546,[],牛头泾(公交站),交通设施服务;公交车站;公交车站相关,嘉定61路,13481708.83,3679908.221,150700,310000,上海市,21,上海市,310114,嘉定区,
75,BV11266895,[],白虬江路时代名邸二期(公交站),交通设施服务;公交车站;公交车站相关,白鹤6路;青安线(区间),13484913.61,3668796.98,150700,310000,上海市,21,上海市,310118,青浦区,
76,BV10033909,[],新陆路施家浜(公交站),交通设施服务;公交车站;公交车站相关,白鹤3路,13484149.29,3668355.964,150700,310000,上海市,21,上海市,310118,青浦区,
77,BV10033908,[],新陆路中村(公交站),交通设施服务;公交车站;公交车站相关,白鹤3路,13484278.75,3667959.246,150700,310000,上海市,21,上海市,310118,青浦区,
78,BV11281906,[],白虬江路时代嘉苑(公交站),交通设施服务;公交车站;公交车站相关,白鹤6路;青安线(区间),13484270.52,3669083.01,150700,310000,上海市,21,上海市,310118,青浦区,
79,BV10033781,[],和静路安亭老街(公交站),交通设施服务;公交车站;公交车站相关,嘉定112路;嘉定114路,13486353.97,3671967.523,150700,310000,上海市,21,上海市,310114,嘉定区,
80,BV10038713,[],东方路东方村(公交站),交通设施服务;公交车站;公交车站相关,香花桥1路,13476972.08,3660965.77,150700,310000,上海市,21,上海市,310118,青浦区,
81,BV10385852,[],北新村(公交站),交通设施服务;公交车站;公交车站相关,890路,13498807.17,3694715.278,150700,310000,上海市,21,上海市,310114,嘉定区,
82,BV11371050,[],田园北新(公交站),交通设施服务;公交车站;公交车站相关,890路,13499488,3694922.684,150700,310000,上海市,21,上海市,310114,嘉定区,
83,BV10756376,[],白石公路江家村(公交站),交通设施服务;公交车站;公交车站相关,白鹤2路;白鹤7路,13476667.51,3665505.504,150700,310000,上海市,21,上海市,310118,青浦区,
84,BV11269831,[],雪米路马家浜(公交站),交通设施服务;公交车站;公交车站相关,金泽1路,13458524.99,3645202.837,150700,310000,上海市,21,上海市,310118,青浦区,
85,BV11269767,[],雪米路马家浜村(公交站),交通设施服务;公交车站;公交车站相关,金泽1路,13458493.6,3645205.697,150700,310000,上海市,21,上海市,310118,青浦区,
86,BV11468582,[],雪米路雪米村委(公交站),交通设施服务;公交车站;公交车站相关,金泽1路,13458394.08,3645696.586,150700,310000,上海市,21,上海市,310118,青浦区,
87,BV10410445,[],竹桥(公交站),交通设施服务;公交车站;公交车站相关,嘉定66路,13488489.41,3690472.907,150700,310000,上海市,21,上海市,310114,嘉定区,
88,BV11035256,[],锦商公路淀西村(公交站),交通设施服务;公交车站;公交车站相关,金泽1路,13461778.41,3650387.411,150700,310000,上海市,21,上海市,310118,青浦区,
89,BV11035262,[],锦商公路大桥村(公交站),交通设施服务;公交车站;公交车站相关,金泽1路,13461698.37,3649866.553,150700,310000,上海市,21,上海市,310118,青浦区,
90,BV10033883,[],江平路南兴村(公交站),交通设施服务;公交车站;公交车站相关,白鹤2路,13477392.09,3663736.019,150700,310000,上海市,21,上海市,310118,青浦区,
91,BV10719893,[],万狮路万狮渡口(公交站),交通设施服务;公交车站;公交车站相关,白鹤6路;白鹤7路,13479091.6,3669156.994,150700,310000,上海市,21,上海市,310118,青浦区,
92,BV11377400,[],砖瓦厂(公交站),交通设施服务;公交车站;公交车站相关,嘉定57路,13483472.8,3681572.993,150700,310000,上海市,21,上海市,310114,嘉定区,
93,BV11376175,[],招呼站(公交站),交通设施服务;公交车站;公交车站相关,金泽3路,13458994.65,3638801.091,150700,310000,上海市,21,上海市,310118,青浦区,
94,BV11206454,[],金杨路杨湾村(公交站),交通设施服务;公交车站;公交车站相关,金泽3路,13458720.13,3638886.197,150700,310000,上海市,21,上海市,310118,青浦区,
95,BV11376176,[],金杨路西湾村(公交站),交通设施服务;公交车站;公交车站相关,金泽3路,13458954.02,3638083.754,150700,310000,上海市,21,上海市,310118,青浦区,
96,BV10982629,[],外青松公路吴淞江桥(公交站),交通设施服务;公交车站;公交车站相关,青安线,13485951.33,3668333.432,150700,310000,上海市,21,上海市,310118,青浦区,
97,BV11266893,[],白虬江路时代名邸一期(公交站),交通设施服务;公交车站;公交车站相关,白鹤6路;青安线(区间),13485422.34,3668639.249,150700,310000,上海市,21,上海市,310118,青浦区,
98,BV11035268,[],陈新路南新村(公交站),交通设施服务;公交车站;公交车站相关,金泽1路,13455655.95,3646714.048,150700,310000,上海市,21,上海市,310118,青浦区,
99,BV10382481,[],蔡家路姚浜(公交站),交通设施服务;公交车站;公交车站相关,白鹤4路,13477818.44,3667089.272,150700,310000,上海市,21,上海市,310118,青浦区,
100,BV11406910,[],蔡家路姚浜村(公交站),交通设施服务;公交车站;公交车站相关,白鹤4路,13477860.52,3666947.972,150700,310000,上海市,21,上海市,310118,青浦区,
101,BV10037642,[],金商公路轮窑厂(公交站),交通设施服务;公交车站;公交车站相关,沪商高速专线;沪商高速专线(上行);金泽1路;青商线;青商线区间;青商线定班,13459061.66,3643769.281,150700,310000,上海市,21,上海市,310118,青浦区,
102,BV11508759,[],金商公路轮窑厂(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,金泽1路,13459067.12,3643607.321,150700,310000,上海市,21,上海市,310118,青浦区,
103,BV11480412,[],临永汽渡南渡口(公交站),交通设施服务;公交车站;公交车站相关,海门333路,13513793.34,3739720.757,150700,310000,上海市,21,上海市,310151,崇明区,
104,BV11350204,[],招呼站(公交站),交通设施服务;公交车站;公交车站相关,廊下1路横泖头;廊下2路横码头,13484162.31,3604584.741,150700,310000,上海市,21,上海市,310116,金山区,
105,BV11501991,[],横码头(公交站),交通设施服务;公交车站;公交车站相关,廊下2路横码头,13484423.25,3604345.16,150700,310000,上海市,21,上海市,310116,金山区,
106,BV11350194,[],横泖头(公交站),交通设施服务;公交车站;公交车站相关,廊下1路横泖头,13484334.75,3604364.336,150700,310000,上海市,21,上海市,310116,金山区,
107,BV10026847,[],廊淦岛(公交站),交通设施服务;公交车站;公交车站相关,廊下1路横泖头;廊下2路徐家楼;廊下2路横码头;廊下二路,13484272.97,3605007.681,150700,310000,上海市,21,上海市,310116,金山区,
108,BV10026848,[],六里塘大桥(公交站),交通设施服务;公交车站;公交车站相关,廊下1路横泖头;廊下2路徐家楼;廊下2路横码头;廊下二路,13485030.49,3604916.587,150700,310000,上海市,21,上海市,310116,金山区,
109,BV11490538,[],陆泾河桥(公交站),交通设施服务;公交车站;公交车站相关,廊下3路,13484939.21,3608629.043,150700,310000,上海市,21,上海市,310116,金山区,
110,BV10026849,[],南长浜(公交站),交通设施服务;公交车站;公交车站相关,廊下1路横泖头;廊下二路,13485817.97,3604498.056,150700,310000,上海市,21,上海市,310116,金山区,
111,BV11373117,[],明星路新村港(公交站),交通设施服务;公交车站;公交车站相关,枫泾6路,13473767.63,3610224.601,150700,310000,上海市,21,上海市,310116,金山区,
112,BV10034719,[],泾标路枫翠路(俞汇村)(公交站),交通设施服务;公交车站;公交车站相关,枫泾1路,13470574.99,3620167.715,150700,310000,上海市,21,上海市,310116,金山区,
113,BV10035963,[],漕廊公路万春路(公交站),交通设施服务;公交车站;公交车站相关,金张卫支线;金石线(金山105路),13493237.52,3605331.245,150700,310000,上海市,21,上海市,310116,金山区,
114,BV10660127,[],漕廊公路鑫博海(公交站),交通设施服务;公交车站;公交车站相关,金张卫支线;金石线(金山105路),13493572.15,3605336.688,150700,310000,上海市,21,上海市,310116,金山区,
115,BV11318559,[],野米泾西(公交站),交通设施服务;公交车站;公交车站相关,枫戚快线;枫泾七路;金枫线(金山200路),13472381.26,3617356.624,150700,310000,上海市,21,上海市,310116,金山区,
116,BV11315108,[],野米泾西(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,枫梅线,13472383.93,3617355.327,150700,310000,上海市,21,上海市,310116,金山区,
117,BV11315112,[],亭枫公路野米泾西(公交站),交通设施服务;公交车站;公交车站相关,枫戚快线;枫泾七路,13472395.95,3617350.269,150700,310000,上海市,21,上海市,310116,金山区,
118,BV11171992,[],枫溪公园站(公交站),交通设施服务;公交车站;公交车站相关,枫泾8路内环;枫泾8路外环,13471703.55,3617989.875,150700,310000,上海市,21,上海市,310116,金山区,
119,BV10026850,[],丁家阳桥(公交站),交通设施服务;公交车站;公交车站相关,廊下二路,13486607.89,3604219.734,150700,310000,上海市,21,上海市,310116,金山区,
120,BV10387392,[],廊下农家乐(公交站),交通设施服务;公交车站;公交车站相关,平湖207路;莲廊专线,13486415.09,3605090.483,150700,310000,上海市,21,上海市,310116,金山区,
121,BV11382500,[],招呼站(公交站),交通设施服务;公交车站;公交车站相关,莲廊专线,13486517.72,3605202.311,150700,310000,上海市,21,上海市,310116,金山区,
122,BV10658577,[],廊下新天地(公交站),交通设施服务;公交车站;公交车站相关,廊下1路;廊下1路横泖头;莲廊专线;金石线(金山105路),13487059.74,3605192.722,150700,310000,上海市,21,上海市,310116,金山区,
123,BV11354118,[],廊下生态园(公交站),交通设施服务;公交车站;公交车站相关,金山全域旅游双层巴士(南线),13487062.19,3605192.204,150700,310000,上海市,21,上海市,310116,金山区,
124,BV10587607,[],农家乐(公交站),交通设施服务;公交车站;公交车站相关,廊下1路;廊下1路横泖头;廊下一路;金石线(金山105路),13486376.57,3605223.692,150700,310000,上海市,21,上海市,310116,金山区,
125,BV10646462,[],新天地(公交站),交通设施服务;公交车站;公交车站相关,廊下一路,13487226.16,3605169.527,150700,310000,上海市,21,上海市,310116,金山区,
126,BV11504999,[],塔港村(公交站),交通设施服务;公交车站;公交车站相关,平湖310路,13494569.57,3603796.562,150700,310000,上海市,21,上海市,310116,金山区,
127,BV11484228,[],双圩(公交站),交通设施服务;公交车站;公交车站相关,金山卫一路,13494574.25,3603798.506,150700,310000,上海市,21,上海市,310116,金山区,
128,BV11490520,[],山洪河桥(公交站),交通设施服务;公交车站;公交车站相关,廊下2路平湖山塘村,13488681.77,3603882.983,150700,310000,上海市,21,上海市,310116,金山区,
129,BV11490521,[],彭家桥(公交站),交通设施服务;公交车站;公交车站相关,廊下2路平湖山塘村;廊下二路,13489193.84,3603977.957,150700,310000,上海市,21,上海市,310116,金山区,
130,BV10418356,[],新光(公交站),交通设施服务;公交车站;公交车站相关,枫泾4路,13477631.98,3614391.724,150700,310000,上海市,21,上海市,310116,金山区,
131,BV11363306,[],潮枫公路朱家浜(公交站),交通设施服务;公交车站;公交车站相关,枫泾2路,13468811.36,3609680.541,150700,310000,上海市,21,上海市,310116,金山区,
132,BV11332049,[],潮枫公路南姚华港(公交站),交通设施服务;公交车站;公交车站相关,枫泾2路,13469241.38,3610289.807,150700,310000,上海市,21,上海市,310116,金山区,
133,BV10026859,[],景阳村(公交站),交通设施服务;公交车站;公交车站相关,廊下1路;廊下1路横泖头;廊下2路平湖山塘村;廊下2路徐家楼;廊下2路横码头;廊下一路;廊下二路;金石线(金山105路),13490228.34,3605049.924,150700,310000,上海市,21,上海市,310116,金山区,
134,BV10387398,[],景阳村(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,莲廊专线,13490241.92,3605050.443,150700,310000,上海市,21,上海市,310116,金山区,
135,BV11490518,[],敬老院(公交站),交通设施服务;公交车站;公交车站相关,廊下2路平湖山塘村;廊下二路,13490088.18,3604239.429,150700,310000,上海市,21,上海市,310116,金山区,
136,BV11313983,[],秦弯路俞家宅(公交站),交通设施服务;公交车站;公交车站相关,金张卫支线;金石线(金山105路),13495789.52,3603388.045,150700,310000,上海市,21,上海市,310116,金山区,
137,BV11528964,[],向阳河桥(公交站),交通设施服务;公交车站;公交车站相关,金山卫二路,13496071.61,3602998.975,150700,310000,上海市,21,上海市,310116,金山区,
138,BV10416299,[],秦弯路塔东路(公交站),交通设施服务;公交车站;公交车站相关,金张卫支线;金石线(金山105路),13495476.27,3603989.748,150700,310000,上海市,21,上海市,310116,金山区,
139,BV11484229,[],塔东路(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,金山卫一路,13495117.93,3603938.568,150700,310000,上海市,21,上海市,310116,金山区,
140,BV10034718,[],新春小区(公交站),交通设施服务;公交车站;公交车站相关,枫泾1路,13469236.26,3619609.078,150700,310000,上海市,21,上海市,310116,金山区,
141,BV10803444,[],枫泾路口(公交站),交通设施服务;公交车站;公交车站相关,平湖K316路西线,13474271.8,3609061.583,150700,310000,上海市,21,上海市,310116,金山区,
142,BV11409415,[],腰浜(公交站),交通设施服务;公交车站;公交车站相关,嘉善318路,13474205.9,3609095.414,150700,310000,上海市,21,上海市,310116,金山区,
143,BV11373109,[],明星路腰浜(公交站),交通设施服务;公交车站;公交车站相关,枫泾6路,13474178.63,3609117.19,150700,310000,上海市,21,上海市,310116,金山区,
144,BV11516191,[],金廊公路廊下(公交站),交通设施服务;公交车站;公交车站相关,金山205路(中部快线)(内圈),13491219.3,3605229.912,150700,310000,上海市,21,上海市,310116,金山区,
145,BV10026865,[],廊下小学(公交站),交通设施服务;公交车站;公交车站相关,廊下1路;廊下1路横泖头;廊下2路平湖山塘村;廊下2路徐家楼;廊下2路横码头;廊下3路;廊下5路;廊下一路;廊下二路;廊下四路;莲廊专线;金张卫支线,13490980.08,3605264.769,150700,310000,上海市,21,上海市,310116,金山区,
146,BV10646179,[],漕廊公路廊下(公交站),交通设施服务;公交车站;公交车站相关,金山205路(中部快线)(外圈);金张卫支线;金石线(金山105路),13491403.87,3605249.09,150700,310000,上海市,21,上海市,310116,金山区,
147,BV11518380,[],漕廊公路金廊路(公交站),交通设施服务;公交车站;公交车站相关,莲廊专线,13490803.3,3605133.633,150700,310000,上海市,21,上海市,310116,金山区,
148,BV10577535,[],廊下卫生院(公交站),交通设施服务;公交车站;公交车站相关,平湖315路;廊下1路;廊下2路平湖山塘村;廊下2路横码头;廊下3路;廊下一路;廊下二路;廊下四路,13491417.78,3605287.576,150700,310000,上海市,21,上海市,310116,金山区,
149,BV11013593,[],廊下农贸市场(公交站),交通设施服务;公交车站;公交车站相关,廊下1路横泖头;廊下2路徐家楼;廊下3路;廊下5路;廊下四路,13491408.66,3605293.925,150700,310000,上海市,21,上海市,310116,金山区,
150,BV11518379,[],廊下(公交站),交通设施服务;公交车站;公交车站相关,莲廊专线,13491424.35,3605289.779,150700,310000,上海市,21,上海市,310116,金山区,
151,BV10663145,[],漕廊公路金廊公路(公交站),交通设施服务;公交车站;公交车站相关,金石线(金山105路),13490802.3,3605133.633,150700,310000,上海市,21,上海市,310116,金山区,
152,BV11188129,[],农民画村村委会(公交站),交通设施服务;公交车站;公交车站相关,枫泾1路,13470219.77,3622880.43,150700,310000,上海市,21,上海市,310116,金山区,
