OBJECTID,id,parent,name,type,address,POINT_X,POINT_Y,typecode,pcode,pname,citycode,cityname,adcode,adname,tel
1,B0FFGLW7V9,[],万福寺,风景名胜;风景名胜;寺庙道观,宝钱公路泉泾村,13485062.11,3681741.19,110205,310000,上海市,21,上海市,310114,嘉定区,
2,B0FFL1QOSR,[],毛桥党建公园,风景名胜;公园广场;公园,霜竹公路155号西北60米,13497923.52,3694566.742,110101,310000,上海市,21,上海市,310114,嘉定区,
3,B00155Q88P,[],菩提禅寺,风景名胜;风景名胜;寺庙道观,安亭镇永安街422号,13486503.59,3671609.641,110205,310000,上海市,21,上海市,310114,嘉定区,
4,B0FFG6Y4RE,[],京城禅寺,风景名胜;风景名胜;寺庙道观,公塘子村附近,13488386,3687989.739,110205,310000,上海市,21,上海市,310114,嘉定区,
5,B00156R4MG,[],药师殿,风景名胜;风景名胜;寺庙道观,葛隆村609号,13486614.79,3683731.183,110205,310000,上海市,21,上海市,310114,嘉定区,
6,B00156E075,[],安亭耶稣堂,风景名胜;风景名胜;教堂,安亭镇蓬青东路116号,13485157.73,3672350.56,110206,310000,上海市,21,上海市,310114,嘉定区,
7,B0FFLJU1YM,[],吴淞滨江公园,风景名胜;公园广场;公园,白虬江路(时代名邸二期南侧),13484894.13,3668779.787,110101,310000,上海市,21,上海市,310118,青浦区,
8,B0FFKSQM5Z,[],上海市小滨江广场,风景名胜;公园广场;公园广场,上海市青浦区白鹤镇白虬江路附近,13484482.69,3668919.545,110100,310000,上海市,21,上海市,310118,青浦区,
9,B0FFGPYSVT,[],永隆寺,风景名胜;风景名胜;寺庙道观,合付路与沙南西路交叉口东南100米,13515194.63,3736330.322,110205,310000,上海市,21,上海市,310151,崇明区,
10,B0FFFHOQQ4,[],枫叶岛,风景名胜;公园广场;公园,廊华路,13489190.28,3603734.629,110101,310000,上海市,21,上海市,310116,金山区,
11,B00156R2IJ,[],城隍庙,风景名胜;风景名胜;寺庙道观,廊下镇廊下大街24弄5号,13491300.56,3605048.369,110205,310000,上海市,21,上海市,310116,金山区,
12,B0FFH104C4,[],琮璞文化苑,风景名胜;风景名胜;风景名胜|科教文化服务;文化宫;文化宫,Y610(廊华路),13487997.94,3603661.166,110200|140800,310000,上海市,21,上海市,310116,金山区,
13,B0FFHD5NLP,[],天命堂,风景名胜;风景名胜;教堂,友好下塘街43号,13470965.94,3617905.172,110206,310000,上海市,21,上海市,310116,金山区,
14,B0FFK0AB63,[],枫溪公园,风景名胜;公园广场;公园,枫泾镇新泾路45号,13471629.97,3617895.573,110101,310000,上海市,21,上海市,310116,金山区,
15,B0FFFQZR67,[],廊下镇社区文化活动中心,科教文化服务;文化宫;文化宫,新村路28号,13491363.79,3605132.985,140800,310000,上海市,21,上海市,310116,金山区,
16,B001576RJS,[],褚家栅天主堂,风景名胜;风景名胜;教堂,枫泾镇建安路168号,13478291.55,3613492.446,110206,310000,上海市,21,上海市,310116,金山区,
17,B00156GCJ2,[],枫泾天主堂,风景名胜;风景名胜;教堂,枫泾镇农兴村庙港1007号,13472170.76,3618069.52,110206,310000,上海市,21,上海市,310116,金山区,
18,B0GK45PQJ0,[],双庙村综合文化活动中心,商务住宅;住宅区;社区中心,[],13476242.38,3613552.352,120304,310000,上海市,21,上海市,310116,金山区,
19,B0GKSDKKUI,[],梧桐禅寺,风景名胜;风景名胜;寺庙道观,枫泾镇新新村13组,13473073.22,3610649.936,110205,310000,上海市,21,上海市,310116,金山区,
20,B001556VYJ,B001556VY1,枫泾镇社区文化活动中心,科教文化服务;文化宫;文化宫,枫泾镇枫丽路147号,13471394.64,3618041.372,140800,310000,上海市,21,上海市,310116,金山区,
21,B0FFM5D4PT,[],沪西工人文化宫,科教文化服务;文化宫;文化宫,武宁路225号(近曹杨路),13516462,3663766.745,140800,310000,上海市,21,上海市,310107,普陀区,
22,B0FFKSTRS6,[],弘御文化馆,政府机构及社会团体;社会团体;行业协会|科教文化服务;文化宫;文化宫,中山北路2911号中关村科技大厦辅楼518,13516037.09,3664029.353,130407|140800,310000,上海市,21,上海市,310107,普陀区,
23,B0FFG95IV6,[],市民广场,风景名胜;公园广场;城市广场,松江新城园中路1号区政府南,13495003.16,3636634.006,110105,310000,上海市,21,上海市,310117,松江区,
24,B00155LJNE,[],中央公园(上海市松江区人民政府北),风景名胜;公园广场;公园,园中路(松江区政府北侧),13494871.81,3637350.349,110101,310000,上海市,21,上海市,310117,松江区,
25,B00155BG57,[],天主教上海教区大金家巷圣母无原罪堂,风景名胜;风景名胜;教堂,紫槐路80号,13532110.07,3662345.87,110206,310000,上海市,21,上海市,310115,浦东新区,
26,B00156ZL21,B0FFGDPWSE,果园村社区文化活动服务中心,商务住宅;住宅区;社区中心,团厅路与宣大路交叉口东北150米,13551022.92,3629897.028,120304,310000,上海市,21,上海市,310115,浦东新区,
27,B0FFG0QV8Y,[],浦江天主堂,风景名胜;风景名胜;教堂,浦锦街道浦锦路402号,13525111.97,3642815.879,110206,310000,上海市,21,上海市,310112,闵行区,
28,B0HAYSZ85C,[],锦心园,风景名胜;公园广场;公园,江月路与浦锦路交叉口东南角,13525089.26,3643171.106,110101,310000,上海市,21,上海市,310112,闵行区,
29,B0FFFRVKFF,[],浦锦绿地,风景名胜;公园广场;公园,北江燕路与浦锦路交叉口西北150米,13525054.97,3643053.606,110101,310000,上海市,21,上海市,310112,闵行区,
30,B0FFGCEVEJ,[],上海新航社区服务总站,商务住宅;住宅区;社区中心,[],13521104.58,3669760.731,120304,310000,上海市,21,上海市,310109,虹口区,
31,B0HDH6BWGX,[],英国邱园-微型植物园,风景名胜;公园广场;植物园,北沿公路东平国家森林公园北侧中国花卉博览园北园友好城市园,13522511.77,3724058.525,110103,310000,上海市,21,上海市,310151,崇明区,
32,B0FFIUF9KS,[],港城广场,风景名胜;公园广场;城市广场|商务住宅;商务住宅相关;商务住宅相关,云鹃路78号,13572870.59,3618409.898,110105|120000,310000,上海市,21,上海市,310115,浦东新区,
33,B001511181,[],金山广场,风景名胜;公园广场;城市广场,山阳镇金山大道2000号,13507798.34,3599131.218,110105,310000,上海市,21,上海市,310116,金山区,
34,B0FFGVLKG3,[],临港青年林电机园,风景名胜;公园广场;公园,水华路300号,13568494.62,3618090.923,110101,310000,上海市,21,上海市,310115,浦东新区,
35,B001507C83,[],宝山净寺,风景名胜;风景名胜;寺庙道观,罗店镇罗溪路518号(练祁河旁),13507994.81,3687260.397,110205,310000,上海市,21,上海市,310113,宝山区,
36,B0FFFE7Y4U,[],惜福别院,风景名胜;风景名胜;寺庙道观,沪太路7258号,13507162.15,3687330.968,110205,310000,上海市,21,上海市,310113,宝山区,
37,B0FFK5Q082,[],北城广场,风景名胜;公园广场;城市广场|商务住宅;商务住宅相关;商务住宅相关,乐高路与崧泽大道交叉口南50米,13496434.73,3655538.515,110105|120000,310000,上海市,21,上海市,310118,青浦区,
38,B0FFHGFM7S,[],喷泉广场,风景名胜;公园广场;城市广场,哈雷路与祖冲之路交叉口西北100米,13536692.31,3659509.036,110105,310000,上海市,21,上海市,310115,浦东新区,
39,B0FFLFPAZC,[],荣明区彩虹乡乡村学校少年宫,科教文化服务;文化宫;文化宫,新新路,13528707.59,3708656,140800,310000,上海市,21,上海市,310151,崇明区,
40,B00155QN22,[],休闲广场-休闲广场-休闲广场,风景名胜;公园广场;城市广场,益江路,13540046.59,3658650.591,110105,310000,上海市,21,上海市,310115,浦东新区,
41,B0FFFRTENK,[],集贤桥天主堂,风景名胜;风景名胜;教堂,张江高科技园区盛夏路666号,13539655.19,3659606.389,110206,310000,上海市,21,上海市,310115,浦东新区,
42,B0FFHIWA8A,[],兴福寺,风景名胜;风景名胜;寺庙道观,浦锦街道浦瑞路2039弄60号,13523278.98,3646290.854,110205,310000,上海市,21,上海市,310112,闵行区,
43,B00156F4HF,[],懿德村村民活动中心,商务住宅;住宅区;社区中心|体育休闲服务;休闲场所;休闲场所,三林镇懿德村林瞿路128号,13527435.32,3648379.663,120304|080500,310000,上海市,21,上海市,310115,浦东新区,
44,B0G0GSJ1IE,[],沈家湾天主堂,风景名胜;风景名胜;教堂,[],13512102.39,3720644.606,110206,310000,上海市,21,上海市,310151,崇明区,
45,B0FFF2FTB8,[],鲍家寺,风景名胜;风景名胜;寺庙道观,华星路465号,13555185.26,3648360.288,110205,310000,上海市,21,上海市,310115,浦东新区,
46,B0FFLBV39M,B0FFG8C3Q7,上海之鱼泡泡公园,风景名胜;公园广场;公园,秀竹路(上海之鱼南侧约50米),13525482.66,3623217.046,110101,310000,上海市,21,上海市,310120,奉贤区,
47,B001556RP9,[],大宏村社区服务中心,商务住宅;住宅区;社区中心,马陆镇横仓公路130号,13505163.63,3680896.184,120304,310000,上海市,21,上海市,310114,嘉定区,
48,B0FFL6MKKD,[],天恩社区综合文化活动室,商务住宅;住宅区;社区中心,嘉美路与德园路交叉路口西侧(翔和雅苑),13502992.34,3673106.117,120304,310000,上海市,21,上海市,310114,嘉定区,
49,B0GDDX02UW,[],阳光休闲广场,风景名胜;公园广场;城市广场,爱辉路(通河六村78-102号院北侧),13520279.25,3676040.187,110105,310000,上海市,21,上海市,310113,宝山区,
50,B0FFL10X1F,[],晓游园,风景名胜;公园广场;公园,通河路326-328号附近,13519546.77,3675823.978,110101,310000,上海市,21,上海市,310113,宝山区,
51,B00156DYAA,[],鹤坡园,风景名胜;公园广场;公园,新环西路新环南路交界处,13541125.39,3634574.457,110101,310000,上海市,21,上海市,310115,浦东新区,
52,B00155P8YG,[],张家天主堂,风景名胜;风景名胜;教堂,康桥镇沿南村404号,13536933.43,3648778.611,110206,310000,上海市,21,上海市,310115,浦东新区,
53,B0FFHMN4IV,[],浦东新区村(居)综合文化活动中心,商务住宅;住宅区;社区中心,老芦公路50号附近,13564103.4,3616847.531,120304,310000,上海市,21,上海市,310115,浦东新区,
54,B00156F5M8,[],上海市金山区工人文化宫,科教文化服务;文化宫;文化宫,杭州湾大道601号海鸥大厦裙楼,13508826.15,3597721.75,140800,310000,上海市,21,上海市,310116,金山区,
55,B0HADCED92,[],街心花园,风景名胜;公园广场;公园,沪亭南路东侧和松沪苑之间,13506929.82,3647719.371,110101,310000,上海市,21,上海市,310117,松江区,
56,B0FFJSOAZ1,[],九科绿洲公园,风景名胜;公园广场;公园,中心路与姚北路交叉口北行400米,13506199.01,3646769.175,110101,310000,上海市,21,上海市,310117,松江区,
57,B0HDD9CPEQ,[],九亭镇九亭公园,风景名胜;公园广场;公园,中心路(九科绿洲公园),13506084.91,3646885.54,110101,310000,上海市,21,上海市,310117,松江区,
58,B00154DWXY,[],荟萃园,风景名胜;公园广场;公园,石化街道大堤路208号,13507478.4,3595132.205,110101,310000,上海市,21,上海市,310116,金山区,
59,B0FFG8U95F,[],耶稣堂(奉永路),风景名胜;风景名胜;教堂,南奉公路与奉永路交叉口南200米,13532675.13,3622805.555,110206,310000,上海市,21,上海市,310120,奉贤区,
60,B0G3DU30E7,[],青村书法公园,风景名胜;公园广场;公园,南奉公路与南明路交叉路口西侧(青村小镇东南侧),13533694.37,3622920.008,110101,310000,上海市,21,上海市,310120,奉贤区,
61,B0FFGFJK29,[],保利绿地广场,风景名胜;公园广场;城市广场,长江路368号附近,13524747.06,3678379.632,110105,310000,上海市,21,上海市,310113,宝山区,
62,B00156GQA4,B00155L3ZX,豫园街道社区文化活动中心(分部),政府机构及社会团体;政府机关;乡镇级政府及事业单位|商务住宅;住宅区;社区中心,梧桐路137号,13524676.37,3662188.873,130105|120304,310000,上海市,21,上海市,310101,黄浦区,
63,B0GKG58LZE,[],上海市青浦区文化馆白鹤镇分馆,科教文化服务;文化宫;文化宫,[],13485323.38,3666019.47,140800,310000,上海市,21,上海市,310118,青浦区,
64,B0FFG6B02G,B0015578QO,建华村社区活动中心,商务住宅;住宅区;社区中心,海蓝路11号,13508574.23,3666563.67,120304,310000,上海市,21,上海市,310114,嘉定区,
65,B0FFLDR85H,[],城桥镇社区文化活动中心鳌山分中心,商务住宅;住宅区;社区中心,城桥镇长侯路90号,13521224.58,3713155.032,120304,310000,上海市,21,上海市,310151,崇明区,
66,B0FFGJQA3I,[],基督教九亭聚汇点,风景名胜;风景名胜;教堂,九亭镇鹤诸路56号,13505604.01,3650370.764,110206,310000,上海市,21,上海市,310117,松江区,
67,B0FFFE8ZT2,[],华漕村文化活动室,商务住宅;住宅区;社区中心|体育休闲服务;休闲场所;休闲场所,潘钱大道东(华漕村外来流动人口管理站西北),13505728.46,3661973.038,120304|080500,310000,上海市,21,上海市,310112,闵行区,
68,B001556QAX,B00155L2DE,澄城公寓社区服务中心,商务住宅;住宅区;社区中心|生活服务;生活服务场所;生活服务场所,横仓公路2618号附近,13501497.99,3679430.435,120304|070000,310000,上海市,21,上海市,310114,嘉定区,
69,B00156GEB6,[],南园,风景名胜;公园广场;公园,枫泾村路东50米,13485034.17,3645619.883,110101,310000,上海市,21,上海市,310118,青浦区,
70,B00156NSL5,B001570APG,大华社区服务中心,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|商务住宅;住宅区;社区中心,真华路1112号3层,13515486.95,3668965.002,130106|120304,310000,上海市,21,上海市,310113,宝山区,
71,B00156EJJ8,[],法华学问寺,风景名胜;风景名胜;寺庙道观,华夏西路399号中环上中路隧道(耀龙路出口),13521780.4,3651768.797,110205,310000,上海市,21,上海市,310115,浦东新区,
72,B00155HTVI,B00155PXU5,众安村社区文化活动服务中心,商务住宅;住宅区;社区中心|体育休闲服务;休闲场所;休闲场所,新奉公路1773弄133号附近,13542328.97,3632037.092,120304|080500,310000,上海市,21,上海市,310115,浦东新区,
73,B0GRAU4JIZ,[],庄行公园,风景名胜;公园广场;公园,S325(南亭公路),13516849.72,3620367.512,110101,310000,上海市,21,上海市,310120,奉贤区,
74,B0FFGR7C6V,[],西昌寺,风景名胜;风景名胜;寺庙道观,三林镇西林街131弄29号,13524713.33,3650128.085,110205,310000,上海市,21,上海市,310115,浦东新区,
75,B0H6UCUZ25,[],湾南村活动广场,商务住宅;住宅区;社区中心,三双公路,13514214.57,3717219.746,120304,310000,上海市,21,上海市,310151,崇明区,
76,B00156EL29,[],泗泾镇社区文化活动中心,科教文化服务;文化宫;文化宫,泗泾镇鼓浪路588号,13499974.8,3647754.868,140800,310000,上海市,21,上海市,310117,松江区,
77,B0FFG8TS7C,[],玉树社区服务站,商务住宅;住宅区;社区中心,仓丰路82-96号,13493360.42,3634111.545,120304,310000,上海市,21,上海市,310117,松江区,
78,B0015575G3,[],淮海社区之家,商务住宅;住宅区;社区中心|科教文化服务;文化宫;文化宫,马当路349号,13522596.48,3660564.474,120304|140800,310000,上海市,21,上海市,310101,黄浦区,
79,B0FFFWTZE8,[],黄浦区文化馆,科教文化服务;文化宫;文化宫,重庆南路308号(近建国中路),13522221.22,3660005.962,140800,310000,上海市,21,上海市,310101,黄浦区,
80,B0FFHP7M5X,[],淮海社区文化活动中心,科教文化服务;文化宫;文化宫,马当路349号,13522597.15,3660560.96,140800,310000,上海市,21,上海市,310101,黄浦区,
81,B00155L2QO,[],四平科技公园,风景名胜;公园广场;公园,四平路1777,13526010.32,3670162.067,110101,310000,上海市,21,上海市,310110,杨浦区,
82,B0FFH99DEV,[],新泾礼拜堂,风景名胜;风景名胜;教堂,哈密路西,13511667.36,3661096.848,110206,310000,上海市,21,上海市,310105,长宁区,
83,B0FFLFBMNC,[],上海市基督教新泾礼拜堂,风景名胜;风景名胜;教堂,哈密路77号,13511656.67,3661087.737,110206,310000,上海市,21,上海市,310105,长宁区,
84,B0FFLFTBLZ,B00155OWD4,浜东村社区文化活动室,商务住宅;住宅区;社区中心,浜东路,13525592.87,3717444.012,120304,310000,上海市,21,上海市,310151,崇明区,
85,B0FFLFSTO0,[],浜东村综合文化活动中心,商务住宅;住宅区;社区中心,浜东路,13525593.31,3717443.882,120304,310000,上海市,21,上海市,310151,崇明区,
86,B00156NXQH,[],石门二路社区文化活动中心,商务住宅;住宅区;社区中心,康定东路85号(泰兴路口),13520438.22,3663612.204,120304,310000,上海市,21,上海市,310106,静安区,
87,B0FFH74PCF,B00151AD90,广中社区文化活动中心,商务住宅;住宅区;社区中心|科教文化服务;文化宫;文化宫,广中路123号,13522864.43,3668692.13,120304|140800,310000,上海市,21,上海市,310109,虹口区,
88,B00155G6EO,[],不夜城绿地,风景名胜;公园广场;公园,华盛路213号,13520937.04,3664564.611,110101,310000,上海市,21,上海市,310106,静安区,
89,B00155L4QM,[],九子公园,风景名胜;公园广场;公园,成都北路1018号,13521315.42,3664024.666,110101,310000,上海市,21,上海市,310101,黄浦区,
90,B00155KJKK,[],蝴蝶湾花园,风景名胜;公园广场;公园,康定东路50号,13520492.32,3663659.464,110101,310000,上海市,21,上海市,310106,静安区,
91,B0FFG4J8X8,[],世纪盛荟广场,商务住宅;楼宇;商务写字楼|风景名胜;公园广场;城市广场,新闸路532号(大田路交叉口)中国建筑西斯文里项目部,13520971.66,3663567.027,120201|110105,310000,上海市,21,上海市,310106,静安区,
92,B0FFGE9JEH,[],大王庙,风景名胜;风景名胜;寺庙道观,大田路500-6号,13521034.78,3663762.709,110205,310000,上海市,21,上海市,310106,静安区,
93,B0G2BL97SC,[],索德宫,风景名胜;风景名胜;寺庙道观,梅园路360号环龙商场F1,13520421.08,3664887.653,110205,310000,上海市,21,上海市,310106,静安区,
94,B00155QN25,[],张衡公园,风景名胜;公园广场;公园,张衡路2380号(近益江路),13539756.83,3657921.819,110101,310000,上海市,21,上海市,310115,浦东新区,
95,B0FFK5W154,[],马桥森林体育公园,风景名胜;公园广场;公园,曙光路东侧,13508339.68,3636589.317,110101,310000,上海市,21,上海市,310112,闵行区,
96,B00155I8TW,[],石门二路街道社区服务中心,商务住宅;住宅区;社区中心,武定路52-54号,13520585.49,3663415.482,120304,310000,上海市,21,上海市,310106,静安区,
97,B0FFFQQJO8,B0FFGTX0L2,普陀区妇女儿童活动指导中心,政府机构及社会团体;社会团体;妇联|科教文化服务;文化宫;文化宫,梅岭南路393弄曹杨五村426号,13515150.88,3663490.212,130403|140800,310000,上海市,21,上海市,310107,普陀区,
98,B0FFL98YMK,[],云顶山园,风景名胜;公园广场;公园,吴杨东路313号附近,13503451.64,3667995.453,110101,310000,上海市,21,上海市,310114,嘉定区,
99,B0FFKJPC4S,[],金桥新城社区综合文化活动室,商务住宅;住宅区;社区中心,佳高路88号附近,13537072.91,3667169.624,120304,310000,上海市,21,上海市,310115,浦东新区,
100,B0FFK3G61U,[],普陀区妇女儿童活动指导中心,科教文化服务;文化宫;文化宫,梅岭南路399号附近,13515268.65,3663549.45,140800,310000,上海市,21,上海市,310107,普陀区,
101,B00155M0AU,B00155IVZ7,华东师范大学中山北路校区影视文化中心,科教文化服务;传媒机构;传媒机构|科教文化服务;文化宫;文化宫,长风新村,13515098.11,3662445.198,141100|140800,310000,上海市,21,上海市,310107,普陀区,
102,B0FFGIQAZY,[],曹杨社区文化活动中心,商务住宅;住宅区;社区中心|科教文化服务;文化宫;文化宫,曹杨新村街道杏山路317号,13514892.84,3663493.728,120304|140800,310000,上海市,21,上海市,310107,普陀区,
103,B00155NDIR,[],长宁区北新泾街道社区文化中心,商务住宅;住宅区;社区中心|科教文化服务;文化宫;文化宫,新泾一村144号,13510775.13,3661044,120304|140800,310000,上海市,21,上海市,310105,长宁区,
104,B001547C97,[],松江工人文化宫,科教文化服务;文化宫;文化宫,中山中路364号,13495283.02,3633678.002,140800,310000,上海市,21,上海市,310117,松江区,
105,B00157I3FE,B001559TUC,虹梅社区生活服务中心,商务住宅;住宅区;社区中心,虹梅路2091-2105号,13513698.49,3655296.124,120304,310000,上海市,21,上海市,310104,徐汇区,
106,B001573FFI,[],大星文化公园,风景名胜;公园广场;公园,合庆镇勤奋村朝勤路160号,13549740.18,3661586.418,110101,310000,上海市,21,上海市,310115,浦东新区,
107,B00156R4IF,[],奉贤区基督教洪庙鸿恩堂,风景名胜;风景名胜;教堂,洪柴路西50米,13545976.69,3623961.944,110206,310000,上海市,21,上海市,310120,奉贤区,
108,B0G3ZSRGIH,[],江航知秋园,风景名胜;公园广场;公园,江航南路与浦航路交叉口西南角,13529406.34,3638054.131,110101,310000,上海市,21,上海市,310112,闵行区,
109,B0FFGTF463,[],宝翔社区综合文化活动室,科教文化服务;文化宫;文化宫,仲秋路与宝翔路交叉口东南100米,13505242,3673045.009,140800,310000,上海市,21,上海市,310114,嘉定区,
110,B001508146,[],报国寺,风景名胜;风景名胜;寺庙道观,朱家角镇西淀山湖畔淀峰村452号,13467588.85,3644403.753,110205,310000,上海市,21,上海市,310118,青浦区,
111,B001508145,[],玉佛功德园,风景名胜;风景名胜;寺庙道观,朱家角镇西淀山湖畔淀峰村452号报国寺内,13467666.66,3644466.799,110205,310000,上海市,21,上海市,310118,青浦区,
112,B0FFLID8LY,[],消防街角主题公园,风景名胜;公园广场;公园,曹路镇金海路与凌空路交汇处西北侧,13546126.08,3668153.045,110101,310000,上海市,21,上海市,310115,浦东新区,
113,B0FFMHA1RO,B0FFF0JUD7,上海海事大学海馨广场,风景名胜;公园广场;城市广场,南汇新城海港大道1550号,13570038.62,3616564.264,110105,310000,上海市,21,上海市,310115,浦东新区,
114,B0FFH5IZ35,[],南京西路街道社区生活服务中心,商务住宅;住宅区;社区中心,茂名北路升平街33-39号,13521009.07,3662029.274,120304,310000,上海市,21,上海市,310106,静安区,
115,B00156NWK2,[],闸北文化艺术中心,科教文化服务;文化宫;文化宫,中兴路1111号(近共和新路),13521369.41,3665605.248,140800,310000,上海市,21,上海市,310106,静安区,
116,B0FFHR86WA,[],社区活动文化中心,科教文化服务;文化宫;文化宫,沪太路150号四楼前台天目西路,13520447.9,3665698.222,140800,310000,上海市,21,上海市,310106,静安区,
117,B00156EPTR,[],天目西社区文化活动中心(中华新路),科教文化服务;文化宫;文化宫,沪太路150号天目西社区文化活动中心二层,13520449.24,3665713.327,140800,310000,上海市,21,上海市,310106,静安区,
118,B00156D58V,B00155PVG0,康桥镇沔青村社区公共服务中心,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位|商务住宅;住宅区;社区中心,康桥镇川周公路2686号,13540558.99,3652319.131,130106|120304,310000,上海市,21,上海市,310115,浦东新区,
119,B0FFGBBV3F,[],九亭镇社区文化活动中心,商务住宅;住宅区;社区中心|科教文化服务;文化宫;文化宫,九亭镇易富路25号,13506744.81,3647926.635,120304|140800,310000,上海市,21,上海市,310117,松江区,
120,B0FFH15U1C,[],联洋社区,商务住宅;住宅区;社区中心,紫槐路120号,13532162.39,3662243.027,120304,310000,上海市,21,上海市,310115,浦东新区,
121,B0FFKU5XRF,[],枣阳公园,风景名胜;公园广场;公园,枣阳路226号,13514560.55,3663339.32,110101,310000,上海市,21,上海市,310107,普陀区,
122,B00155R0AQ,[],天主教上海教区怒江路圣母圣心堂,风景名胜;风景名胜;教堂,怒江路638号,13514002.51,3663550.362,110206,310000,上海市,21,上海市,310107,普陀区,
123,B0G2G5MOGP,[],陆莲寺,风景名胜;风景名胜;寺庙道观,宣桥镇光明村金光8组2422号,13551096.27,3643073.492,110205,310000,上海市,21,上海市,310115,浦东新区,
124,B0FFL1EDYZ,[],柘林公园,风景名胜;公园广场;公园,[],13521740.32,3615409.471,110101,310000,上海市,21,上海市,310120,奉贤区,
125,B00155L34D,[],工农公园,风景名胜;公园广场;公园,包头路929号(近殷行路),13529517.66,3675127.678,110101,310000,上海市,21,上海市,310110,杨浦区,
126,B0FFKE2I0J,[],星火公园,风景名胜;公园广场;公园,海湾镇莲塘路明城路,13532421.87,3613776.81,110101,310000,上海市,21,上海市,310120,奉贤区,
127,B0FFM8VEUQ,[],西校村群众文化活动中心,商务住宅;住宅区;社区中心,西校村1132,13514303.74,3624114.693,120304,310000,上海市,21,上海市,310120,奉贤区,
128,B0FFL8H9FL,[],贝港河公园,风景名胜;公园广场;公园广场,江海南路(桥东新村东侧约150米),13521753.57,3614710.604,110100,310000,上海市,21,上海市,310120,奉贤区,
129,B0FFKS1002,[],大洪村家门口服务中心,商务住宅;住宅区;社区中心,川南奉公路716号,13552024.35,3657334.018,120304,310000,上海市,21,上海市,310115,浦东新区,
130,B0FFHRXBHS,[],阳光家园,商务住宅;住宅区;社区中心,冬融路与张杨北路交叉口东北50米,13535158.66,3676053.61,120304,310000,上海市,21,上海市,310115,浦东新区,
131,B0FFHFV91I,[],蔡家桥天主堂,风景名胜;风景名胜;教堂,新场镇祝桥村655号,13545176.97,3641134.12,110206,310000,上海市,21,上海市,310115,浦东新区,
132,B00156ZKWD,[],风铃绿地,风景名胜;公园广场;公园,北翟路456号,13510909.38,3661648.511,110101,310000,上海市,21,上海市,310105,长宁区,
133,B0FFIXQREF,[],金龙绿地广场,风景名胜;公园广场;城市广场,沈浦泾南路与金龙新街交叉口东北150米,13489148.98,3618085.734,110105,310000,上海市,21,上海市,310116,金山区,
134,B0FFGJPLYT,[],新庵观世音菩萨,风景名胜;风景名胜;寺庙道观,甘德路100号附近,13491725.14,3628110.571,110205,310000,上海市,21,上海市,310117,松江区,
135,B0FFHO5HG8,B00155PVG1,川沙新镇民义村社区文化活动服务中心,商务住宅;住宅区;社区中心,民义村800号西北方向90米,13547446.89,3649370.166,120304,310000,上海市,21,上海市,310115,浦东新区,
136,B00155BMZ2,[],五角场街道社区文化活动中心,科教文化服务;文化宫;文化宫,政化路257号,13526452.14,3670896.775,140800,310000,上海市,21,上海市,310110,杨浦区,
137,B0FFHO0OYU,[],五角场社区文化活动中心,科教文化服务;文化宫;文化宫,政化路257号,13526532.18,3670898.208,140800,310000,上海市,21,上海市,310110,杨浦区,
138,B00152D601,B0FFGCF0T1,江苏路街道社区生活服务中心,商务住宅;住宅区;社区中心,江苏路563弄8号,13517873.86,3660808.01,120304,310000,上海市,21,上海市,310105,长宁区,
139,B001571LA9,[],利西居民区综合文化活动室,商务住宅;住宅区;社区中心|体育休闲服务;休闲场所;休闲场所,利西路230号,13517250.81,3660673.551,120304|080500,310000,上海市,21,上海市,310105,长宁区,
140,B0GUAM9LY0,[],培灶施家天主堂,风景名胜;风景名胜;教堂,祝桥镇祝西村,13551721.44,3646837.694,110206,310000,上海市,21,上海市,310115,浦东新区,
141,B0FFG406S2,[],曹杨社区文化家园,商务住宅;住宅区;社区中心,花溪路199号,13515060.82,3663662.068,120304,310000,上海市,21,上海市,310107,普陀区,
142,B0HA9U85J5,[],街心花园,风景名胜;公园广场;公园,虹桥路与中山西路路口西北角,13515891.82,3658298.433,110101,310000,上海市,21,上海市,310105,长宁区,
143,B0FFF000YD,[],金山区漕泾镇湖护塘村青年活动中心,科教文化服务;文化宫;文化宫,护塘村邓桥1518,13512087.81,3605971.27,140800,310000,上海市,21,上海市,310116,金山区,
144,B0FFH7W08M,[],金杨科普公园,风景名胜;公园广场;公园,枣庄路319号,13533578.71,3665966.21,110101,310000,上海市,21,上海市,310115,浦东新区,
145,B0FFL4D7BY,[],夕阳红老年人服务广场,风景名胜;公园广场;城市广场,祥安路49号附近,13560274.57,3627594.285,110105,310000,上海市,21,上海市,310115,浦东新区,
146,B00155QRI5,[],高境镇社区文化活动中心,商务住宅;住宅区;社区中心,高境镇共康东路129号,13521023.09,3674810.492,120304,310000,上海市,21,上海市,310113,宝山区,
147,B001538FC1,B00151491B,临汾社区文化活动中心,商务住宅;住宅区;社区中心,保德路177-183号,13521236.6,3674136.402,120304,310000,上海市,21,上海市,310106,静安区,
148,B0FFGO3A76,B0FFG94W78,希望社区文体服务中心,商务住宅;住宅区;社区中心,马陆镇双单路1499号,13497797.39,3675311.686,120304,310000,上海市,21,上海市,310114,嘉定区,
149,B0FFH8I7B8,[],体汇+名都体育公园,风景名胜;公园广场;公园,虹桥镇红松东路620号,13514060.73,3657367.851,110101,310000,上海市,21,上海市,310112,闵行区,
