id,parent,name,type,address,POINT_X,POINT_Y,typecode,pcode,pname,citycode,cityname,adcode,adname,tel
BV10382438,[],共耕5组(公交站),交通设施服务;公交车站;公交车站相关,奉城2线,121.652166,30.888416,150700,310000,上海市,21,上海市,310120,奉贤区,
BV11442408,[],永民村(公交站),交通设施服务;公交车站;公交车站相关,奉城2线,121.650334,30.896875,150700,310000,上海市,21,上海市,310120,奉贤区,
BV10029208,[],万安村(公交站),交通设施服务;公交车站;公交车站相关,崇明乡村4路;崇明乡村4路区间,121.345688,31.65033,150700,310000,上海市,21,上海市,310151,崇明区,
BV10026236,[],沪太路锦秋路(公交站),交通设施服务;公交车站;公交车站相关,528路;828路;885路;963路,121.407257,31.323015,150700,310000,上海市,21,上海市,310113,宝山区,
BV10384546,[],沪太路锦秋路(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,顾陈路定班车,121.407265,31.323008,150700,310000,上海市,21,上海市,310113,宝山区,
BV10991350,[],芦潮港火车站(公交站),交通设施服务;公交车站;公交车站相关,芦杜专线;芦杜专线区间车,121.849831,30.884171,150700,310000,上海市,21,上海市,310115,浦东新区,
BV11383801,[],张芳路峰甸路(公交站),交通设施服务;公交车站;公交车站相关,朱家角9路,121.082357,31.113455,150700,310000,上海市,21,上海市,310118,青浦区,
BV11383800,[],峰甸路张芳路(公交站),交通设施服务;公交车站;公交车站相关,朱家角9路,121.07638,31.107522,150700,310000,上海市,21,上海市,310118,青浦区,
BV11388589,[],公平(公交站),交通设施服务;公交车站;公交车站相关,奉卫线,121.459158,30.814631,150700,310000,上海市,21,上海市,310120,奉贤区,
BV11464703,[],沪杭公路公平(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,石南专线,121.459063,30.814557,150700,310000,上海市,21,上海市,310120,奉贤区,
BV10535705,[],沪杭公路公平村(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,石南专线,121.459766,30.815152,150700,310000,上海市,21,上海市,310120,奉贤区,
BV10448993,[],莲田西路苗圃路(公交站),交通设施服务;公交车站;公交车站相关,金泽5路(下行),120.96072,31.052765,150700,310000,上海市,21,上海市,310118,青浦区,
BV11225862,[],莲田西路东村(公交站),交通设施服务;公交车站;公交车站相关,金泽5路(下行);金泽5路上行,120.957795,31.052509,150700,310000,上海市,21,上海市,310118,青浦区,
BV11225867,[],莲田西路北任村(公交站),交通设施服务;公交车站;公交车站相关,金泽5路(下行);金泽5路上行,120.964508,31.053524,150700,310000,上海市,21,上海市,310118,青浦区,
BV11225886,[],莲田西路苗圃(公交站),交通设施服务;公交车站;公交车站相关,金泽5路上行,120.960213,31.05266,150700,310000,上海市,21,上海市,310118,青浦区,
BV11471645,[],墨江路(地铁站),交通设施服务;地铁站;地铁站,(规划)23号线,121.460042,31.072655,150500,310000,上海市,21,上海市,310112,闵行区,
BV10025054,[],吴泾化工厂(公交站),交通设施服务;公交车站;公交车站相关,178路;178路大站车;342路;956路;958路;上奉专线,121.460014,31.073465,150700,310000,上海市,21,上海市,310112,闵行区,
BV10033105,[],川沙路景雅路(公交站),交通设施服务;公交车站;公交车站相关,636路;991路;浦东32路;浦东66路;浦东68路,121.681709,31.255131,150700,310000,上海市,21,上海市,310115,浦东新区,
BV10033221,[],川沙路锦绣东路(公交站),交通设施服务;公交车站;公交车站相关,636路;991路;曹路镇星火村定制班线;浦东32路;浦东66路;浦东68路,121.682861,31.249783,150700,310000,上海市,21,上海市,310115,浦东新区,
BV10033220,[],龚丰路龚新路(公交站),交通设施服务;公交车站;公交车站相关,636路;曹路镇星火村定制班线;浦东32路,121.684494,31.256449,150700,310000,上海市,21,上海市,310115,浦东新区,
BV10504241,[],嘉美路美裕路(公交站),交通设施服务;公交车站;公交车站相关,嘉定111路,121.26651,31.297018,150700,310000,上海市,21,上海市,310114,嘉定区,
BV10562997,[],南太路城南村(公交站),交通设施服务;公交车站;公交车站相关,夏阳1路,121.105052,31.124575,150700,310000,上海市,21,上海市,310118,青浦区,
BV10384447,[],闸航路召泰路(公交站),交通设施服务;公交车站;公交车站相关,浦江19路,121.551905,31.018893,150700,310000,上海市,21,上海市,310112,闵行区,
BV10034264,[],江杨北路湄浦路(公交站),交通设施服务;公交车站;公交车站相关,1609路;宝山30路;宝山88路,121.441515,31.39974,150700,310000,上海市,21,上海市,310113,宝山区,
BV10885062,[],康兴路枢纽站(公交站),交通设施服务;公交车站;公交车站相关,吕巷2路,121.180425,30.831033,150700,310000,上海市,21,上海市,310116,金山区,
BV10888520,[],康兴路朱吕公路(公交站),交通设施服务;公交车站;公交车站相关,吕巷1路;吕巷2路;吕巷3路;吕巷3路A线;吕巷3路B线;吕巷4路;吕巷5路;吕巷一路;金山205路(中部快线)(内圈);金山205路(中部快线)(外圈),121.180527,30.830755,150700,310000,上海市,21,上海市,310116,金山区,
BV10387399,[],吕巷镇政府(公交站),交通设施服务;公交车站;公交车站相关,吕巷5路;莲廊专线;金山205路(中部快线)(内圈);金山205路(中部快线)(外圈),121.184019,30.83158,150700,310000,上海市,21,上海市,310116,金山区,
BV10454771,[],镇政府(公交站),交通设施服务;公交车站;公交车站相关,吕巷1路;吕巷一路,121.184093,30.83158,150700,310000,上海市,21,上海市,310116,金山区,
BV10385734,[],金张公路朱吕公路(公交站),交通设施服务;公交车站;公交车站相关,朱石专线(金山106路);金张卫支线,121.177266,30.833281,150700,310000,上海市,21,上海市,310116,金山区,
BV11364812,[],建乐路金张公路(公交站),交通设施服务;公交车站;公交车站相关,吕巷5路,121.178937,30.835694,150700,310000,上海市,21,上海市,310116,金山区,
BV10384653,[],康兴路(公交站),交通设施服务;公交车站;公交车站相关,朱石专线(金山106路),121.181111,30.828203,150700,310000,上海市,21,上海市,310116,金山区,
BV10026365,[],吕巷(公交站),交通设施服务;公交车站;公交车站相关,朱石专线(金山106路);莲廊专线,121.178566,30.828615,150700,310000,上海市,21,上海市,310116,金山区,
BV11136289,[],金张公路吕巷(公交站),交通设施服务;公交车站;公交车站相关,吕巷5路;朱石专线(金山106路);金张卫支线,121.178581,30.828594,150700,310000,上海市,21,上海市,310116,金山区,
BV11488492,[],金张公路康兴路(公交站),交通设施服务;公交车站;公交车站相关,朱石专线(金山106路),121.181885,30.828512,150700,310000,上海市,21,上海市,310116,金山区,
BV11364817,[],建乐路金廊公路(公交站),交通设施服务;公交车站;公交车站相关,吕巷5路,121.184219,30.835699,150700,310000,上海市,21,上海市,310116,金山区,
BV11543313,[],金张公路朱吕公路(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,金张卫支线,121.177254,30.83326,150700,310000,上海市,21,上海市,310116,金山区,
BV10027337,[],里灶(公交站),交通设施服务;公交车站;公交车站相关,万隆村民委员会-临港六院;六院专线;芦杜专线;芦杜专线区间车,121.865166,30.951338,150700,310000,上海市,21,上海市,310115,浦东新区,
BV10454356,[],老芦公路临港大道(公交站),交通设施服务;公交车站;公交车站相关,1075路,121.865035,30.954805,150700,310000,上海市,21,上海市,310115,浦东新区,
BV11049086,[],老芦公路临港大道(里灶)(公交站),交通设施服务;公交车站;公交车站相关,书院3路;惠芦专线,121.865166,30.951342,150700,310000,上海市,21,上海市,310115,浦东新区,
BV10515479,[],江海村(公交站),交通设施服务;公交车站;公交车站相关,奉贤4路,121.432235,30.890773,150700,310000,上海市,21,上海市,310120,奉贤区,
BV10036933,[],南庄路五星路(公交站),交通设施服务;公交车站;公交车站相关,奉贤26路,121.432513,30.890803,150700,310000,上海市,21,上海市,310120,奉贤区,
BV10036755,[],五星花园(公交站),交通设施服务;公交车站;公交车站相关,奉贤4路,121.431328,30.896215,150700,310000,上海市,21,上海市,310120,奉贤区,
BV11188190,[],横埭村(公交站),交通设施服务;公交车站;公交车站相关,青枫专线,121.022969,30.934097,150700,310000,上海市,21,上海市,310116,金山区,
BV11188236,[],朱枫公路泖新路(公交站),交通设施服务;公交车站;公交车站相关,枫泾1路;青枫专线,121.022896,30.934254,150700,310000,上海市,21,上海市,310116,金山区,
BV11466815,[],朱枫公路叶新公路(公交站),交通设施服务;公交车站;公交车站相关,松新枫线,121.023012,30.934271,150700,310000,上海市,21,上海市,310116,金山区,
BV10859010,[],招呼站(公交站),交通设施服务;公交车站;公交车站相关,枫泾1路,121.021753,30.929063,150700,310000,上海市,21,上海市,310116,金山区,
BV10037441,[],朱枫公路横埭(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,松新枫线,121.022912,30.934284,150700,310000,上海市,21,上海市,310116,金山区,
BV10917455,[],朱枫公路叶新公路(金三角)(公交站),交通设施服务;公交车站;公交车站相关,莲枫专线,121.022899,30.934232,150700,310000,上海市,21,上海市,310116,金山区,
BV11370149,[],步杨村(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,枫泾1路,121.021597,30.928841,150700,310000,上海市,21,上海市,310116,金山区,
BV11332062,[],朱枫公路步墙村(公交站),交通设施服务;公交车站;公交车站相关,莲枫专线,121.021597,30.928828,150700,310000,上海市,21,上海市,310116,金山区,
BV11364158,[],新元路(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,枫泾1路,121.02121,30.93672,150700,310000,上海市,21,上海市,310116,金山区,
BV11342891,[],叶新公路朱枫公路(公交站),交通设施服务;公交车站;公交车站相关,松新枫线,121.024939,30.934727,150700,310000,上海市,21,上海市,310116,金山区,
BV10027554,[],实验站(公交站),交通设施服务;公交车站;公交车站相关,南跃线,121.260326,31.814245,150700,310000,上海市,21,上海市,310151,崇明区,
BV10034154,[],江杨北路富锦路(公交站),交通设施服务;公交车站;公交车站相关,1609路;宝山10路;宝山23路;宝山30路;宝山87路;宝山88路;宝山8路,121.439003,31.406189,150700,310000,上海市,21,上海市,310113,宝山区,
BV10032500,[],江杨北路绥化路(公交站),交通设施服务;公交车站;公交车站相关,1609路;172路;宝山12路;宝山18路;宝山30路,121.43934,31.40643,150700,310000,上海市,21,上海市,310113,宝山区,
BV10851470,[],白沙园路江杨北路(公交站),交通设施服务;公交车站;公交车站相关,宝山30路;宝山9路,121.437653,31.398224,150700,310000,上海市,21,上海市,310113,宝山区,
BV10032501,[],绥化路江杨北路(公交站),交通设施服务;公交车站;公交车站相关,172路;宝山10路;宝山12路;宝山18路;宝山23路;宝山8路,121.436729,31.406961,150700,310000,上海市,21,上海市,310113,宝山区,
BV10027263,[],漂染厂(公交站),交通设施服务;公交车站;公交车站相关,(停运)南海线(界河桥);南海二线;南海线;南隆专线;南隆专线区间;南风线区间,121.411515,31.669002,150700,310000,上海市,21,上海市,310151,崇明区,
BV11534949,[],漂染厂(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,南海二线,121.411489,31.66895,150700,310000,上海市,21,上海市,310151,崇明区,
BV10027262,[],北双小学(公交站),交通设施服务;公交车站;公交车站相关,(停运)南海线(界河桥);南海二线;南海线;南隆专线;南隆专线区间;南风线区间,121.414581,31.676519,150700,310000,上海市,21,上海市,310151,崇明区,
BV11391461,[],渔村5组(公交站),交通设施服务;公交车站;公交车站相关,643路,121.740438,30.945299,150700,310000,上海市,21,上海市,310120,奉贤区,
BV11480528,[],五墩中心路(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,,121.740304,30.945273,150700,310000,上海市,21,上海市,310120,奉贤区,
BV10875001,[],五墩2组(公交站),交通设施服务;公交车站;公交车站相关,643路,121.745451,30.946528,150700,310000,上海市,21,上海市,310120,奉贤区,
BV10513129,[],五墩村(招呼站)(公交站),交通设施服务;公交车站;公交车站相关,,121.745521,30.946554,150700,310000,上海市,21,上海市,310120,奉贤区,
BV10030009,[],苍梧路宜山路(公交站),交通设施服务;公交车站;公交车站相关,120路,121.412096,31.174392,150700,310000,上海市,21,上海市,310104,徐汇区,
BV10024845,[],宜山路虹漕路(公交站),交通设施服务;公交车站;公交车站相关,120路;131路;252路;809路;上嘉线,121.407491,31.172556,150700,310000,上海市,21,上海市,310104,徐汇区,
BV10024844,[],田林路虹漕路(公交站),交通设施服务;公交车站;公交车站相关,113路;131路;89路,121.411812,31.16935,150700,310000,上海市,21,上海市,310104,徐汇区,
BV10405997,[],苍梧路田林路(公交站),交通设施服务;公交车站;公交车站相关,131路;93路,121.413536,31.168999,150700,310000,上海市,21,上海市,310104,徐汇区,
BV10030823,[],虹漕路田林路(公交站),交通设施服务;公交车站;公交车站相关,909路;93路,121.41095,31.168282,150700,310000,上海市,21,上海市,310104,徐汇区,
BV10030150,[],钦江路虹漕路(公交站),交通设施服务;公交车站;公交车站相关,257路;927路,121.407936,31.176081,150700,310000,上海市,21,上海市,310104,徐汇区,
BV10031662,[],钦江路苍梧路(公交站),交通设施服务;公交车站;公交车站相关,927路,121.412468,31.176903,150700,310000,上海市,21,上海市,310104,徐汇区,
BV10029969,[],田林路桂箐路(公交站),交通设施服务;公交车站;公交车站相关,113路,121.40744,31.168507,150700,310000,上海市,21,上海市,310104,徐汇区,
BV10462318,[],桂箐路平果路(公交站),交通设施服务;公交车站;公交车站相关,252路,121.406059,31.169769,150700,310000,上海市,21,上海市,310104,徐汇区,
BV10030003,[],桂箐路田林路(公交站),交通设施服务;公交车站;公交车站相关,120路;205路;257路;89路,121.406212,31.169022,150700,310000,上海市,21,上海市,310104,徐汇区,
BV10555542,[],招呼站(公交站),交通设施服务;公交车站;公交车站相关,庄行1线,121.375352,30.937261,150700,310000,上海市,21,上海市,310120,奉贤区,
BV10900443,[],北松公路北闵路站(公交站),交通设施服务;公交车站;公交车站相关,松江31路,121.299314,31.011749,150700,310000,上海市,21,上海市,310117,松江区,
BV10410532,[],车墩站(公交站),交通设施服务;公交车站;公交车站相关,881路;上石线;南松专线;松卫专线;松江31路;莘金专线;莲金专线;青车专线,121.304497,31.013785,150700,310000,上海市,21,上海市,310117,松江区,
BV10026294,[],川沙客运站(公交站),交通设施服务;公交车站;公交车站相关,1119路;182路;上川专线;川沙2路;徐川专线;浦东17路;浦东24路;浦东32路;浦东39路;浦东41路;浦东50路;浦东50路区间;申川专线,121.691428,31.181615,150700,310000,上海市,21,上海市,310115,浦东新区,
BV10498527,[],妙境路翔川路(公交站),交通设施服务;公交车站;公交车站相关,浦东50路;浦东63路;浦东65路,121.69297,31.183155,150700,310000,上海市,21,上海市,310115,浦东新区,
BV10034617,[],妙境路川环南路(公交站),交通设施服务;公交车站;公交车站相关,川沙5路,121.693054,31.183256,150700,310000,上海市,21,上海市,310115,浦东新区,
BV10529709,[],川环南路界龙一路(公交站),交通设施服务;公交车站;公交车站相关,1056路;浦东39路,121.688225,31.183519,150700,310000,上海市,21,上海市,310115,浦东新区,
BV10595390,[],妙境路平川路(公交站),交通设施服务;公交车站;公交车站相关,1119路;川沙5路;浦东63路,121.693855,31.179882,150700,310000,上海市,21,上海市,310115,浦东新区,
BV10027749,[],绣川路妙境路(公交站),交通设施服务;公交车站;公交车站相关,1119路;川沙5路;徐川专线;浦东17路;浦东32路;浦东39路;浦东41路;浦东65路,121.69474,31.180751,150700,310000,上海市,21,上海市,310115,浦东新区,
BV10026295,[],妙境路南桥路(公交站),交通设施服务;公交车站;公交车站相关,川沙2路;浦东68路,121.692184,31.186567,150700,310000,上海市,21,上海市,310115,浦东新区,
BV10027751,[],川环南路妙境路(公交站),交通设施服务;公交车站;公交车站相关,1056路;1119路;182路;上川专线;川沙5路;浦东24路;浦东39路;浦东65路;申川专线,121.693985,31.185442,150700,310000,上海市,21,上海市,310115,浦东新区,
BV10538994,[],华夏二路南桥路(公交站),交通设施服务;公交车站;公交车站相关,浦东39路,121.686276,31.186076,150700,310000,上海市,21,上海市,310115,浦东新区,
BV11254759,[],洪卫新村南门(公交站),交通设施服务;公交车站;公交车站相关,,121.690933,30.872236,150700,310000,上海市,21,上海市,310120,奉贤区,
BV10034725,[],洪卫新村(公交站),交通设施服务;公交车站;公交车站相关,南五线;南五线(区间);奉城1线;江五线,121.692656,30.87273,150700,310000,上海市,21,上海市,310120,奉贤区,
BV10868265,[],洪朱公路五四公路(公交站),交通设施服务;公交车站;公交车站相关,海湾3线,121.692552,30.872096,150700,310000,上海市,21,上海市,310120,奉贤区,
BV11372116,[],繁茂路顾家宅(公交站),交通设施服务;公交车站;公交车站相关,泥城4路,121.828607,30.929575,150700,310000,上海市,21,上海市,310115,浦东新区,
BV10382525,[],公平村中站(公交站),交通设施服务;公交车站;公交车站相关,泥城4路,121.82668,30.93349,150700,310000,上海市,21,上海市,310115,浦东新区,
